step,boundary,start_monotonic,lateness_ms,overrun,reanchored,measured_act_shoulder_pan,measured_act_shoulder_lift,measured_act_elbow_flex,measured_act_wrist_flex,measured_act_wrist_roll,measured_act_gripper,policy_act_shoulder_pan,policy_act_shoulder_lift,policy_act_elbow_flex,policy_act_wrist_flex,policy_act_wrist_roll,policy_act_gripper,requested_act_shoulder_pan,requested_act_shoulder_lift,requested_act_elbow_flex,requested_act_wrist_flex,requested_act_wrist_roll,requested_act_gripper,executed_act_shoulder_pan,executed_act_shoulder_lift,executed_act_elbow_flex,executed_act_wrist_flex,executed_act_wrist_roll,executed_act_gripper,sent_physical_shoulder_pan,sent_physical_shoulder_lift,sent_physical_elbow_flex,sent_physical_wrist_flex,sent_physical_wrist_roll,sent_physical_gripper,returned_physical_shoulder_pan,returned_physical_shoulder_lift,returned_physical_elbow_flex,returned_physical_wrist_flex,returned_physical_wrist_roll,returned_physical_gripper,raw_goal_ticks_shoulder_pan,raw_goal_ticks_shoulder_lift,raw_goal_ticks_elbow_flex,raw_goal_ticks_wrist_flex,raw_goal_ticks_wrist_roll,raw_goal_ticks_gripper,hold_reason,consecutive_holds,frame_seq,frame_unix_time,frame_age_ms,read_ms,observe_ms,infer_ms,gate_ms,send_ms,step_ms
227,0,7.566666666666666,-29.251,0,0,-0.043036,0.422047,0.450012,1.576973,0.017645,0.852905,-0.006901,0.467931,0.466378,1.549844,0.028036,0.840442,-0.006901,0.467931,0.466378,1.549844,0.028036,0.840442,-0.006901,0.467931,0.466378,1.549844,0.028036,0.840442,-0.219650,14.894714,14.845261,49.333054,0.892426,49.437748,-0.219650,14.894714,14.845261,49.333054,0.892426,49.437748,1950,2235,2221,2568,2065,2642,,0,,,,1.36,,0.02,0.41,1.99,33.19
228,0,7.6,-29.756,0,0,-0.043036,0.422047,0.450012,1.576973,0.017645,0.849419,-0.005408,0.466060,0.467769,1.549505,0.028124,0.836580,-0.005408,0.466060,0.467769,1.549505,0.028124,0.836580,-0.005408,0.466060,0.467769,1.549505,0.028124,0.836580,-0.172134,14.835152,14.889542,49.322266,0.895226,49.210594,-0.172134,14.835152,14.889542,49.322266,0.895226,49.210594,1950,2234,2222,2567,2065,2638,,0,,,,1.37,,0.02,0.43,1.47,33.18
229,0,7.633333333333334,-29.063,0,0,-0.039593,0.422047,0.450012,1.576973,0.017645,0.845933,-0.004009,0.464217,0.469717,1.549489,0.028170,0.831273,-0.004009,0.464217,0.469717,1.549489,0.028170,0.831273,-0.004009,0.464217,0.469717,1.549490,0.028170,0.831273,-0.127602,14.776482,14.951538,49.321777,0.896667,48.898426,-0.127602,14.776482,14.951538,49.321777,0.896667,48.898426,1951,2234,2222,2567,2065,2634,,0,,,,1.44,,0.03,0.89,1.57,33.17
230,0,7.666666666666667,-29.710,0,0,-0.032707,0.422047,0.450012,1.576973,0.017645,0.840123,-0.002834,0.462674,0.471818,1.549256,0.028183,0.823830,-0.002834,0.462674,0.471818,1.549256,0.028183,0.823830,-0.002834,0.462674,0.471818,1.549256,0.028183,0.823830,-0.090195,14.727379,15.018425,49.314362,0.897110,48.460587,-0.090195,14.727379,15.018425,49.314362,0.897110,48.460587,1951,2233,2223,2567,2065,2627,,0,,,,1.40,,0.02,0.37,1.54,33.23
231,0,7.7,-29.113,0,0,-0.029264,0.422047,0.450012,1.576973,0.017645,0.835475,-0.001861,0.461632,0.473561,1.548497,0.028181,0.813488,-0.001861,0.461632,0.473561,1.548497,0.028181,0.813488,-0.001861,0.461632,0.473561,1.548497,0.028181,0.813488,-0.059242,14.694214,15.073906,49.290207,0.897041,47.852226,-0.059242,14.694214,15.073906,49.290207,0.897041,47.852226,1951,2233,2224,2567,2065,2619,,0,,,,1.73,,0.03,0.46,1.65,33.17
232,0,7.733333333333333,-29.757,0,0,-0.029264,0.422047,0.450012,1.576973,0.017645,0.829665,-0.001070,0.461117,0.474653,1.547439,0.028172,0.799709,-0.001070,0.461117,0.474653,1.547439,0.028172,0.799709,-0.001070,0.461117,0.474653,1.547439,0.028172,0.799709,-0.034073,14.677811,15.108658,49.256500,0.896751,47.041698,-0.034073,14.677811,15.108658,49.256500,0.896751,47.041698,1952,2232,2224,2567,2065,2607,,0,,,,1.45,,0.02,0.37,1.43,33.19
233,0,7.766666666666667,-29.712,0,0,-0.029264,0.422047,0.450012,1.576973,0.017645,0.822693,-0.000482,0.461036,0.474983,1.546588,0.028165,0.782301,-0.000482,0.461036,0.474983,1.546588,0.028165,0.782301,-0.000482,0.461036,0.474983,1.546588,0.028165,0.782301,-0.015350,14.675247,15.119194,49.229416,0.896515,46.017681,-0.015350,14.675247,15.119194,49.229416,0.896515,46.017681,1952,2232,2224,2566,2065,2592,,0,,,,1.28,,0.02,0.45,1.52,33.13
234,0,7.8,-29.719,0,0,-0.029264,0.422047,0.450012,1.576973,0.017645,0.812235,-0.000129,0.461308,0.474488,1.546291,0.028162,0.761418,-0.000129,0.461308,0.474488,1.546291,0.028162,0.761418,-0.000129,0.461308,0.474488,1.546291,0.028162,0.761418,-0.004105,14.683891,15.103409,49.219955,0.896416,44.789307,-0.004105,14.683891,15.103409,49.219955,0.896416,44.789307,1952,2233,2224,2566,2065,2574,,0,,,,1.39,,0.02,0.42,1.48,33.19
235,0,7.833333333333333,-29.130,0,0,-0.029264,0.422047,0.450012,1.576973,0.017645,0.799453,0.000020,0.461897,0.473160,1.546600,0.028163,0.737450,0.000020,0.461897,0.473160,1.546600,0.028163,0.737450,0.000020,0.461897,0.473160,1.546600,0.028163,0.737450,0.000618,14.702644,15.061142,49.229813,0.896454,43.379406,0.000618,14.702644,15.061142,49.229813,0.896454,43.379406,1952,2233,2224,2566,2065,2553,,0,,,,1.57,,0.03,0.40,1.77,33.15
236,0,7.866666666666666,-29.466,0,0,-0.029264,0.422047,0.450012,1.576973,0.017645,0.784347,0.000028,0.462718,0.471155,1.547471,0.028161,0.710943,0.000028,0.462718,0.471155,1.547471,0.028161,0.710943,0.000028,0.462718,0.471155,1.547471,0.028161,0.710943,0.000893,14.728760,14.997314,49.257538,0.896385,41.820148,0.000893,14.728760,14.997314,49.257538,0.896385,41.820148,1952,2233,2223,2567,2065,2530,,0,,,,1.45,,0.02,0.38,1.55,33.07
237,0,7.9,-29.689,0,0,-0.029264,0.422047,0.450012,1.576973,0.017645,0.765755,-0.000107,0.463670,0.468747,1.548768,0.028150,0.682561,-0.000107,0.463670,0.468747,1.548768,0.028150,0.682561,-0.000107,0.463670,0.468747,1.548768,0.028150,0.682561,-0.003410,14.759064,14.920685,49.298813,0.896049,40.150650,-0.003410,14.759064,14.920685,49.298813,0.896049,40.150650,1952,2233,2222,2567,2065,2506,,0,,,,1.45,,0.03,0.42,1.45,33.19
238,0,7.933333333333334,-29.607,0,0,-0.029264,0.422047,0.450012,1.576973,0.017645,0.744839,-0.000407,0.464659,0.466257,1.550278,0.028128,0.652883,-0.000407,0.464659,0.466257,1.550278,0.028128,0.652883,-0.000407,0.464659,0.466257,1.550278,0.028128,0.652883,-0.012947,14.790550,14.841415,49.346878,0.895332,38.404900,-0.012947,14.790550,14.841415,49.346878,0.895332,38.404900,1952,2234,2221,2568,2065,2480,,0,,,,1.45,,0.03,0.40,1.55,33.19
239,0,7.966666666666667,-29.810,0,0,-0.025821,0.419252,0.450012,1.576973,0.017645,0.721599,-0.000815,0.465534,0.464037,1.551891,0.028095,0.622381,-0.000815,0.465534,0.464037,1.551891,0.028095,0.622381,-0.000815,0.465534,0.464037,1.551891,0.028095,0.622381,-0.025948,14.818420,14.770744,49.398209,0.894295,36.610657,-0.025948,14.818420,14.770744,49.398209,0.894295,36.610657,1952,2234,2220,2568,2065,2454,,0,,,,1.33,,0.02,0.38,1.52,33.19
240,0,8.0,-29.465,0,0,-0.025821,0.419252,0.450012,1.576973,0.017645,0.694874,-0.001298,0.466128,0.462359,1.553623,0.028057,0.591439,-0.001298,0.466128,0.462359,1.553623,0.028057,0.591439,-0.001298,0.466128,0.462359,1.553623,0.028057,0.591439,-0.041321,14.837303,14.717354,49.453369,0.893066,34.790508,-0.041321,14.837303,14.717354,49.453369,0.893066,34.790508,1952,2234,2220,2569,2065,2427,,0,,,,1.35,,0.04,0.55,1.65,33.21
241,0,8.033333333333333,-29.670,0,0,-0.025821,0.419252,0.450012,1.576973,0.017645,0.668148,-0.001842,0.466331,0.461356,1.555496,0.028019,0.560221,-0.001842,0.466331,0.461356,1.555496,0.028019,0.560221,-0.001842,0.466331,0.461356,1.555496,0.028019,0.560221,-0.058624,14.843765,14.685417,49.512955,0.891891,32.954189,-0.058624,14.843765,14.685417,49.512955,0.891891,32.954189,1951,2234,2220,2570,2065,2401,,0,,,,1.37,,0.02,0.39,1.57,33.19
242,0,8.066666666666666,-29.367,0,0,-0.025821,0.419252,0.450012,1.576973,0.017645,0.639098,-0.002436,0.466186,0.460992,1.557379,0.027996,0.528605,-0.002436,0.466186,0.460992,1.557379,0.027996,0.528605,-0.002436,0.466186,0.460992,1.557379,0.027996,0.528605,-0.077545,14.839172,14.673843,49.572937,0.891129,31.094423,-0.077545,14.839172,14.673843,49.572937,0.891129,31.094423,1951,2234,2219,2570,2065,2373,,0,,,,1.55,,0.03,0.56,1.54,33.15
243,0,8.1,-29.880,0,0,-0.025821,0.419252,0.450012,1.576973,0.017645,0.610048,-0.003084,0.465846,0.461157,1.559067,0.027996,0.496236,-0.003084,0.465846,0.461157,1.559067,0.027996,0.496236,-0.003084,0.465846,0.461157,1.559067,0.027996,0.496236,-0.098175,14.828339,14.679077,49.626648,0.891151,29.190380,-0.098175,14.828339,14.679077,49.626648,0.891151,29.190380,1951,2234,2219,2571,2065,2346,,0,,,,1.35,,0.02,0.42,1.44,33.23
244,0,8.133333333333333,-29.619,0,0,-0.025821,0.419252,0.450012,1.576973,0.017645,0.579836,-0.003764,0.465534,0.461724,1.560308,0.028027,0.462787,-0.003764,0.465534,0.461724,1.560308,0.028027,0.462787,-0.003764,0.465534,0.461724,1.560308,0.028027,0.462787,-0.119820,14.818405,14.697121,49.666138,0.892128,27.222771,-0.119820,14.818405,14.697121,49.666138,0.892128,27.222771,1951,2234,2220,2571,2065,2317,,0,,,,1.41,,0.02,0.43,1.56,33.20
245,0,8.166666666666666,-29.130,0,0,-0.025821,0.419252,0.450012,1.576973,0.017645,0.548462,-0.004356,0.465451,0.462610,1.560922,0.028086,0.428203,-0.004356,0.465451,0.462610,1.560922,0.028086,0.428203,-0.004356,0.465451,0.462610,1.560922,0.028086,0.428203,-0.138672,14.815773,14.725349,49.685699,0.893997,25.188402,-0.138672,14.815773,14.725349,49.685699,0.893997,25.188402,1951,2234,2220,2572,2065,2287,,0,,,,1.78,,0.03,0.44,1.58,33.21
246,0,8.2,-29.553,0,0,-0.025821,0.419252,0.450012,1.576973,0.017645,0.517088,-0.004813,0.465712,0.463749,1.560866,0.028167,0.392872,-0.004813,0.465712,0.463749,1.560866,0.028167,0.392872,-0.004813,0.465712,0.463749,1.560866,0.028167,0.392872,-0.153198,14.824059,14.761581,49.683899,0.896599,23.110146,-0.153198,14.824059,14.761581,49.683899,0.896599,23.110146,1951,2234,2220,2572,2065,2257,,0,,,,1.41,,0.04,0.47,1.54,33.24
247,0,8.233333333333333,-29.003,0,0,-0.025821,0.419252,0.450012,1.576973,0.017645,0.484552,-0.005169,0.466322,0.465035,1.560192,0.028269,0.357554,-0.005169,0.466322,0.465035,1.560192,0.028269,0.357554,-0.005169,0.466322,0.465035,1.560192,0.028269,0.357554,-0.164543,14.843491,14.802528,49.662445,0.899826,21.032604,-0.164543,14.843491,14.802528,49.662445,0.899826,21.032604,1950,2234,2221,2571,2065,2226,,0,,,,1.82,,0.05,0.46,1.59,33.07
248,0,8.266666666666667,-29.541,0,0,-0.025821,0.419252,0.450012,1.576973,0.017645,0.452016,-0.005455,0.467205,0.466350,1.559040,0.028387,0.323121,-0.005455,0.467205,0.466350,1.559040,0.028387,0.323121,-0.005455,0.467205,0.466350,1.559040,0.028387,0.323121,-0.173653,14.871613,14.844391,49.625778,0.903580,19.007107,-0.173653,14.871613,14.844391,49.625778,0.903580,19.007107,1950,2235,2221,2571,2066,2197,,0,,,,1.49,,0.03,0.38,1.60,33.20
249,0,8.3,-29.725,0,0,-0.025821,0.419252,0.450012,1.576973,0.017645,0.419481,-0.005638,0.468234,0.467601,1.557606,0.028516,0.290380,-0.005638,0.468234,0.467601,1.557606,0.028516,0.290380,-0.005638,0.468234,0.467601,1.557606,0.028516,0.290380,-0.179459,14.904343,14.884201,49.580139,0.907692,17.081154,-0.179459,14.904343,14.884201,49.580139,0.907692,17.081154,1950,2235,2222,2570,2066,2168,,0,,,,1.37,,0.02,0.43,1.49,33.18
250,0,8.333333333333334,-29.530,0,0,-0.025821,0.419252,0.450012,1.576973,0.017645,0.384621,-0.005731,0.469271,0.468744,1.556075,0.028647,0.260110,-0.005731,0.469271,0.468744,1.556075,0.028647,0.260110,-0.005731,0.469271,0.468744,1.556075,0.028647,0.260110,-0.182426,14.937355,14.920578,49.531403,0.911880,15.300587,-0.182426,14.937355,14.920578,49.531403,0.911880,15.300587,1950,2235,2222,2570,2066,2142,,0,,,,1.46,,0.03,0.39,1.62,33.17
251,0,8.366666666666667,-29.768,0,0,-0.025821,0.419252,0.450012,1.576973,0.017645,0.352085,-0.005769,0.470206,0.469776,1.554573,0.028771,0.233108,-0.005769,0.470206,0.469776,1.554573,0.028771,0.233108,-0.005769,0.470206,0.469776,1.554573,0.028771,0.233108,-0.183640,14.967133,14.953445,49.483612,0.915802,13.712221,-0.183640,14.967133,14.953445,49.483612,0.915802,13.712221,1950,2236,2222,2569,2066,2119,,0,,,,1.40,,0.02,0.38,1.50,33.25
252,0,8.4,-29.551,0,0,-0.025821,0.419252,0.450012,1.576973,0.017645,0.320711,-0.005808,0.470919,0.470721,1.553229,0.028875,0.210042,-0.005808,0.470919,0.470721,1.553229,0.028875,0.210042,-0.005808,0.470919,0.470721,1.553229,0.028875,0.210042,-0.184875,14.989815,14.983521,49.440796,0.919113,12.355417,-0.184875,14.989815,14.983521,49.440796,0.919113,12.355417,1950,2236,2223,2569,2066,2099,,0,,,,1.44,,0.03,0.44,1.51,33.11
253,0,8.433333333333334,-29.483,0,0,-0.025821,0.419252,0.450012,1.576973,0.019180,0.292823,-0.005895,0.471238,0.471587,1.552198,0.028948,0.191241,-0.005895,0.471238,0.471587,1.552198,0.028948,0.191241,-0.005895,0.471238,0.471587,1.552198,0.028948,0.191241,-0.187645,14.999962,15.011070,49.407990,0.921455,11.249458,-0.187645,14.999962,15.011070,49.407990,0.921455,11.249458,1950,2236,2223,2568,2066,2083,,0,,,,1.48,,0.06,0.46,1.52,33.34
254,0,8.466666666666667,-29.185,0,0,-0.015493,0.419252,0.450012,1.574228,0.019180,0.264935,-0.006040,0.470999,0.472364,1.551607,0.028985,0.176632,-0.006040,0.470999,0.472364,1.551607,0.028985,0.176632,-0.006041,0.470999,0.472364,1.551607,0.028985,0.176632,-0.192276,14.992371,15.035820,49.389191,0.922623,10.390142,-0.192276,14.992371,15.035820,49.389191,0.922623,10.390142,1950,2236,2223,2568,2066,2071,,0,,,,1.50,,0.03,0.49,1.65,32.99
255,0,8.5,-28.893,0,0,0.001721,0.419252,0.450012,1.571483,0.019180,0.240533,-0.006235,0.470133,0.473073,1.551507,0.028985,0.165808,-0.006235,0.470133,0.473073,1.551507,0.028985,0.165808,-0.006235,0.470133,0.473073,1.551507,0.028985,0.165808,-0.198456,14.964783,15.058388,49.385986,0.922630,9.753394,-0.198456,14.964783,15.058388,49.385986,0.922630,9.753394,1950,2236,2224,2568,2066,2061,,0,,,,1.52,,0.02,0.47,1.57,32.64
256,0,8.533333333333333,-29.801,0,0,0.005164,0.419252,0.450012,1.568737,0.019180,0.220779,-0.006490,0.468735,0.473764,1.551799,0.028955,0.158169,-0.006490,0.468735,0.473764,1.551799,0.028955,0.158169,-0.006490,0.468735,0.473764,1.551799,0.028955,0.158169,-0.206596,14.920303,15.080383,49.395294,0.921669,9.304070,-0.206596,14.920303,15.080383,49.395294,0.921669,9.304070,1950,2235,2224,2568,2066,2055,,0,,,,1.38,,0.02,0.36,1.51,33.20
257,0,8.566666666666666,-29.745,0,0,0.008607,0.422047,0.450012,1.563248,0.019180,0.202187,-0.006823,0.467018,0.474464,1.552280,0.028903,0.153105,-0.006823,0.467018,0.474464,1.552280,0.028903,0.153105,-0.006823,0.467018,0.474464,1.552280,0.028903,0.153105,-0.217186,14.865646,15.102646,49.410614,0.920013,9.006166,-0.217186,14.865646,15.102646,49.410614,0.920013,9.006166,1950,2235,2224,2569,2066,2050,,0,,,,1.43,,0.02,0.36,1.51,33.23
258,0,8.6,-29.448,0,0,0.012050,0.422047,0.450012,1.563248,0.019180,0.189405,-0.007189,0.465257,0.475111,1.552702,0.028843,0.149969,-0.007189,0.465257,0.475111,1.552702,0.028843,0.149969,-0.007188,0.465257,0.475111,1.552702,0.028843,0.149969,-0.228813,14.809586,15.123238,49.424042,0.918114,8.821684,-0.228813,14.809586,15.123238,49.424042,0.918114,8.821684,1950,2234,2224,2569,2066,2048,,0,,,,1.40,,0.03,0.46,1.63,33.16
259,0,8.633333333333333,-28.564,0,0,0.012050,0.422047,0.450012,1.560503,0.019180,0.178947,-0.007538,0.463734,0.475594,1.552888,0.028791,0.148008,-0.007538,0.463734,0.475594,1.552888,0.028791,0.148008,-0.007538,0.463734,0.475594,1.552888,0.028791,0.148008,-0.239937,14.761101,15.138626,49.429947,0.916458,8.706369,-0.239937,14.761101,15.138626,49.429947,0.916458,8.706369,1950,2233,2225,2569,2066,2046,,0,,,,1.85,,0.02,0.38,1.83,32.85
260,0,8.666666666666666,-28.783,0,0,0.012050,0.422047,0.450012,1.557758,0.019180,0.171975,-0.007806,0.462696,0.475853,1.552788,0.028756,0.146390,-0.007806,0.462696,0.475853,1.552788,0.028756,0.146390,-0.007806,0.462696,0.475853,1.552788,0.028756,0.146390,-0.248466,14.728073,15.146866,49.426788,0.915321,8.611149,-0.248466,14.728073,15.146866,49.426788,0.915321,8.611149,1950,2233,2225,2569,2066,2044,,0,,,,2.13,,0.03,0.40,1.64,33.18
261,0,8.7,-28.729,0,0,0.015493,0.422047,0.450012,1.557758,0.019180,0.167327,-0.008037,0.462349,0.475846,1.552404,0.028738,0.144315,-0.008037,0.462349,0.475846,1.552404,0.028738,0.144315,-0.008037,0.462349,0.475846,1.552404,0.028738,0.144315,-0.255821,14.717033,15.146637,49.414566,0.914749,8.489114,-0.255821,14.717033,15.146637,49.414566,0.914749,8.489114,1950,2233,2225,2569,2066,2043,,0,,,,1.42,,0.04,1.17,1.57,33.09
262,0,8.733333333333333,-29.612,0,0,0.015493,0.422047,0.450012,1.555013,0.019180,0.163841,-0.008273,0.462815,0.475533,1.551765,0.028742,0.141183,-0.008273,0.462815,0.475533,1.551765,0.028742,0.141183,-0.008273,0.462815,0.475533,1.551765,0.028742,0.141183,-0.263329,14.731850,15.136673,49.394211,0.914894,8.304887,-0.263329,14.731850,15.136673,49.394211,0.914894,8.304887,1950,2233,2225,2568,2066,2040,,0,,,,1.43,,0.02,0.37,1.58,33.16
263,0,8.766666666666667,-29.665,0,0,0.015493,0.422047,0.450012,1.555013,0.019180,0.160355,-0.008505,0.464070,0.474898,1.551012,0.028773,0.136756,-0.008505,0.464070,0.474898,1.551012,0.028773,0.136756,-0.008505,0.464070,0.474898,1.551012,0.028773,0.136756,-0.270737,14.771805,15.116463,49.370239,0.915871,8.044455,-0.270737,14.771805,15.116463,49.370239,0.915871,8.044455,1950,2234,2224,2568,2066,2036,,0,,,,1.32,,0.02,0.36,1.69,33.26
264,0,8.8,-29.405,0,0,0.015493,0.422047,0.450012,1.555013,0.019180,0.156869,-0.008682,0.465978,0.473922,1.550351,0.028832,0.131200,-0.008682,0.465978,0.473922,1.550351,0.028832,0.131200,-0.008682,0.465978,0.473922,1.550351,0.028832,0.131200,-0.276352,14.832542,15.085411,49.349213,0.917747,7.717654,-0.276352,14.832542,15.085411,49.349213,0.917747,7.717654,1949,2234,2224,2568,2066,2031,,0,,,,1.59,,0.03,0.41,1.49,33.13
265,0,8.833333333333334,-29.727,0,0,0.015493,0.422047,0.450012,1.555013,0.019180,0.153383,-0.008788,0.468412,0.472502,1.549902,0.028916,0.124908,-0.008788,0.468412,0.472502,1.549902,0.028916,0.124908,-0.008788,0.468412,0.472502,1.549902,0.028916,0.124908,-0.279716,14.910004,15.040207,49.334900,0.920425,7.347509,-0.279716,14.910004,15.040207,49.334900,0.920425,7.347509,1949,2235,2223,2568,2066,2026,,0,,,,1.30,,0.03,0.41,1.49,33.14
266,0,8.866666666666667,-29.763,0,0,0.015493,0.422047,0.450012,1.555013,0.019180,0.148735,-0.008815,0.471327,0.470492,1.549675,0.029023,0.118277,-0.008815,0.471327,0.470492,1.549675,0.029023,0.118277,-0.008815,0.471327,0.470492,1.549675,0.029023,0.118277,-0.280586,15.002800,14.976212,49.327682,0.923836,6.957495,-0.280586,15.002800,14.976212,49.327682,0.923836,6.957495,1949,2236,2223,2568,2066,2020,,0,,,,1.42,,0.02,0.36,1.48,33.17
267,0,8.9,-29.876,0,0,0.015493,0.424842,0.450012,1.555013,0.019180,0.142926,-0.008752,0.474701,0.467840,1.549767,0.029152,0.111685,-0.008752,0.474701,0.467840,1.549767,0.029152,0.111685,-0.008752,0.474701,0.467840,1.549767,0.029152,0.111685,-0.278572,15.110191,14.891800,49.330627,0.927925,6.569701,-0.278572,15.110191,14.891800,49.330627,0.927925,6.569701,1949,2237,2222,2568,2066,2015,,0,,,,1.32,,0.02,0.43,1.43,33.20
268,0,8.933333333333334,-29.315,0,0,0.015493,0.424842,0.450012,1.555013,0.019180,0.137116,-0.008558,0.478544,0.464545,1.550263,0.029301,0.105524,-0.008558,0.478544,0.464545,1.550263,0.029301,0.105524,-0.008558,0.478544,0.464545,1.550263,0.029301,0.105524,-0.272392,15.232536,14.786926,49.346390,0.932678,6.207278,-0.272392,15.232536,14.786926,49.346390,0.932678,6.207278,1950,2239,2221,2568,2066,2009,,0,,,,1.76,,0.03,0.42,1.51,33.17
269,0,8.966666666666667,-29.732,0,0,0.015493,0.424842,0.450012,1.555013,0.019180,0.130144,-0.008216,0.482852,0.460605,1.551177,0.029470,0.100107,-0.008216,0.482852,0.460605,1.551177,0.029470,0.100107,-0.008216,0.482852,0.460605,1.551177,0.029470,0.100107,-0.261528,15.369644,14.661514,49.375488,0.938072,5.888638,-0.261528,15.369644,14.661514,49.375488,0.938072,5.888638,1950,2240,2219,2568,2066,2005,,0,,,,1.39,,0.02,0.37,1.53,33.19
270,1,9.0,-19.710,0,0,0.015493,0.424842,0.450012,1.552268,0.019180,0.123172,0.012914,0.407125,0.442468,1.523665,0.015073,0.165127,0.012914,0.407125,0.442468,1.523665,0.015073,0.165127,0.012914,0.407125,0.442468,1.523665,0.015073,0.165127,0.411072,12.959183,14.084198,48.499756,0.479782,9.713325,0.411072,12.959183,14.084198,48.499756,0.479782,9.713325,1956,2213,2213,2558,2057,2061,,0,301,1789054470.178320,22.2,1.37,7.42,2.36,0.43,1.68,33.12
271,0,9.033333333333333,-29.802,0,0,0.015493,0.424842,0.450012,1.552268,0.019180,0.118524,0.013778,0.418712,0.450945,1.511461,0.014829,0.160051,0.013778,0.418712,0.450945,1.511461,0.014829,0.160051,0.013778,0.418712,0.450945,1.511461,0.014829,0.160051,0.438568,13.328003,14.354012,48.111298,0.472008,9.414780,0.438568,13.328003,14.354012,48.111298,0.472008,9.414780,1956,2217,2216,2554,2057,2056,,0,,,,1.41,,0.02,0.38,1.40,33.14
272,0,9.066666666666666,-29.964,0,0,0.015493,0.422047,0.450012,1.552268,0.019180,0.118524,0.014426,0.432564,0.460685,1.498779,0.014768,0.148980,0.014426,0.432564,0.460685,1.498779,0.014768,0.148980,0.014426,0.432564,0.460685,1.498779,0.014768,0.148980,0.459206,13.768936,14.664062,47.707611,0.470062,8.763545,0.459206,13.768936,14.664062,47.707611,0.470062,8.763545,1956,2222,2219,2549,2057,2047,,0,,,,1.25,,0.02,0.36,1.47,33.19
273,0,9.1,-29.619,0,0,0.018935,0.413662,0.450012,1.544033,0.019180,0.130144,0.015088,0.447651,0.470114,1.486053,0.014791,0.132499,0.015088,0.447651,0.470114,1.486053,0.014791,0.132499,0.015088,0.447651,0.470114,1.486053,0.014791,0.132499,0.480270,14.249168,14.964172,47.302536,0.470802,7.794085,0.480270,14.249168,14.964172,47.302536,0.470802,7.794085,1956,2228,2223,2544,2057,2033,,0,,,,1.43,,0.03,0.48,1.44,33.17
274,0,9.133333333333333,-29.433,0,0,0.018935,0.413662,0.452842,1.530308,0.019180,0.139440,0.015796,0.463352,0.478354,1.473464,0.015016,0.111309,0.015796,0.463352,0.478354,1.473464,0.015016,0.111309,0.015796,0.463352,0.478354,1.473464,0.015016,0.111309,0.502815,14.748970,15.226471,46.901825,0.477966,6.547576,0.502815,14.748970,15.226471,46.901825,0.477966,6.547576,1957,2233,2226,2540,2057,2014,,0,,,,1.52,,0.03,0.49,1.50,33.13
275,0,9.166666666666666,-29.519,0,0,0.018935,0.413662,0.461333,1.516584,0.019180,0.138278,0.016618,0.479082,0.485139,1.460877,0.015216,0.086848,0.016618,0.479082,0.485139,1.460877,0.015216,0.086848,0.016618,0.479082,0.485139,1.460877,0.015216,0.086848,0.528976,15.249657,15.442467,46.501160,0.484344,5.108714,0.528976,15.249657,15.442467,46.501160,0.484344,5.108714,1957,2239,2228,2535,2057,1993,,0,,,,1.44,,0.03,0.57,1.46,33.14
276,0,9.2,-29.659,0,0,0.018935,0.413662,0.464163,1.505604,0.019180,0.126658,0.017473,0.493847,0.490784,1.448931,0.015571,0.060889,0.017473,0.493847,0.490784,1.448931,0.015571,0.060889,0.017473,0.493847,0.490784,1.448931,0.015571,0.060889,0.556168,15.719643,15.622124,46.120911,0.495636,3.581727,0.556168,15.719643,15.622124,46.120911,0.495636,3.581727,1957,2244,2230,2531,2057,1971,,0,,,,1.52,,0.02,0.42,1.45,33.18
277,0,9.233333333333333,-29.313,0,0,0.018935,0.419252,0.464163,1.491879,0.019180,0.112714,0.018333,0.506464,0.495648,1.438830,0.016144,0.034614,0.018333,0.506464,0.495648,1.438830,0.016144,0.034614,0.018333,0.506464,0.495648,1.438830,0.016144,0.034614,0.583557,16.121246,15.776955,45.799377,0.513878,2.036119,0.583557,16.121246,15.776955,45.799377,0.513878,2.036119,1957,2249,2232,2527,2058,1948,,0,,,,1.41,,0.02,0.41,1.87,33.22
278,0,9.266666666666667,-29.702,0,0,0.022378,0.427637,0.458503,1.480899,0.019180,0.095284,0.018938,0.515867,0.499903,1.431698,0.016801,0.009360,0.018938,0.515867,0.499903,1.431698,0.016801,0.009360,0.018938,0.515867,0.499903,1.431698,0.016801,0.009360,0.602806,16.420555,15.912399,45.572357,0.534798,0.550586,0.602806,16.420555,15.912399,45.572357,0.534798,0.550586,1958,2252,2233,2525,2058,1927,,0,,,,1.27,,0.02,0.44,1.58,33.18
279,0,9.3,-29.739,0,0,0.022378,0.436022,0.464163,1.467174,0.019180,0.074368,0.019210,0.521349,0.503577,1.428509,0.017372,0.000472,0.019210,0.521349,0.503577,1.428509,0.017372,0.000472,0.019210,0.521349,0.503577,1.428509,0.017372,0.000472,0.611458,16.595062,16.029358,45.470871,0.552979,0.027761,0.611458,16.595062,16.029358,45.470871,0.552979,0.027761,1958,2254,2234,2523,2058,1919,,0,,,,1.40,,0.02,0.42,1.46,33.18
