step,boundary,start_monotonic,lateness_ms,overrun,reanchored,measured_act_shoulder_pan,measured_act_shoulder_lift,measured_act_elbow_flex,measured_act_wrist_flex,measured_act_wrist_roll,measured_act_gripper,policy_act_shoulder_pan,policy_act_shoulder_lift,policy_act_elbow_flex,policy_act_wrist_flex,policy_act_wrist_roll,policy_act_gripper,requested_act_shoulder_pan,requested_act_shoulder_lift,requested_act_elbow_flex,requested_act_wrist_flex,requested_act_wrist_roll,requested_act_gripper,executed_act_shoulder_pan,executed_act_shoulder_lift,executed_act_elbow_flex,executed_act_wrist_flex,executed_act_wrist_roll,executed_act_gripper,sent_physical_shoulder_pan,sent_physical_shoulder_lift,sent_physical_elbow_flex,sent_physical_wrist_flex,sent_physical_wrist_roll,sent_physical_gripper,returned_physical_shoulder_pan,returned_physical_shoulder_lift,returned_physical_elbow_flex,returned_physical_wrist_flex,returned_physical_wrist_roll,returned_physical_gripper,raw_goal_ticks_shoulder_pan,raw_goal_ticks_shoulder_lift,raw_goal_ticks_elbow_flex,raw_goal_ticks_wrist_flex,raw_goal_ticks_wrist_roll,raw_goal_ticks_gripper,hold_reason,consecutive_holds,frame_seq,frame_unix_time,frame_age_ms,read_ms,observe_ms,infer_ms,gate_ms,send_ms,step_ms
103,0,3.433333333333333,-29.275,0,0,-0.015493,-2.669236,2.864227,1.412276,-0.034523,0.253315,-0.026963,-2.463428,2.546548,1.449219,-0.032419,0.301830,-0.026963,-2.463428,2.546548,1.449219,-0.032419,0.301830,-0.026963,-2.463428,2.546548,1.449219,-0.032420,0.301830,-0.858269,-78.413345,81.059143,46.130066,-1.031944,17.754721,-0.858269,-78.413345,81.059143,46.130066,-1.031944,17.754721,1944,1186,2956,2531,2026,2178,,0,,,,1.59,,0.03,0.53,1.60,33.18
104,0,3.466666666666667,-29.475,0,0,-0.015493,-2.616131,2.821773,1.423255,-0.034523,0.264935,-0.031076,-2.382209,2.473563,1.465911,-0.031187,0.319611,-0.031076,-2.382209,2.473563,1.465911,-0.031187,0.319611,-0.031076,-2.382210,2.473563,1.465912,-0.031187,0.319611,-0.989189,-75.828079,78.735947,46.661407,-0.992714,18.800657,-0.989189,-75.828079,78.735947,46.661407,-0.992714,18.800657,1943,1215,2930,2537,2027,2194,,0,,,,1.55,,0.02,0.39,1.57,33.20
105,0,3.5,-29.244,0,0,-0.015493,-2.563025,2.770828,1.436980,-0.034523,0.277717,-0.035891,-2.293414,2.394095,1.483761,-0.029813,0.339207,-0.035891,-2.293414,2.394095,1.483761,-0.029813,0.339207,-0.035891,-2.293414,2.394094,1.483761,-0.029813,0.339207,-1.142433,-73.001640,76.206390,47.229584,-0.948990,19.953369,-1.142433,-73.001640,76.206390,47.229584,-0.948990,19.953369,1942,1247,2902,2544,2028,2210,,0,,,,1.57,,0.03,0.44,1.68,33.15
106,0,3.533333333333333,-29.194,0,0,-0.015493,-2.498740,2.714223,1.450705,-0.034523,0.292823,-0.041391,-2.197699,2.308668,1.502861,-0.028319,0.360524,-0.041391,-2.197699,2.308668,1.502861,-0.028319,0.360524,-0.041391,-2.197699,2.308667,1.502861,-0.028319,0.360524,-1.317505,-69.954933,73.487167,47.837540,-0.901413,21.207279,-1.317505,-69.954933,73.487167,47.837540,-0.901413,21.207279,1940,1281,2872,2551,2029,2229,,0,,,,1.64,,0.03,0.43,1.68,33.13
107,0,3.566666666666667,-29.379,0,0,-0.015493,-2.426070,2.651957,1.467174,-0.034523,0.309091,-0.047611,-2.095720,2.217763,1.523133,-0.026726,0.383391,-0.047611,-2.095720,2.217763,1.523133,-0.026726,0.383391,-0.047611,-2.095720,2.217763,1.523133,-0.026726,0.383391,-1.515518,-66.708832,70.593597,48.482819,-0.850716,22.552391,-1.515518,-66.708832,70.593597,48.482819,-0.850716,22.552391,1938,1318,2840,2558,2030,2248,,0,,,,1.45,,0.02,0.41,1.66,33.11
108,0,3.6,-29.448,0,0,-0.015493,-2.347809,2.586861,1.483644,-0.034523,0.326521,-0.054463,-1.988150,2.121915,1.544356,-0.025051,0.407570,-0.054463,-1.988150,2.121915,1.544356,-0.025051,0.407570,-0.054463,-1.988150,2.121915,1.544356,-0.025051,0.407570,-1.733604,-63.284775,67.542633,49.158386,-0.797394,23.974695,-1.733604,-63.284775,67.542633,49.158386,-0.797394,23.974695,1936,1356,2806,2566,2031,2269,,0,,,,1.45,,0.03,0.41,1.65,33.15
109,0,3.6333333333333333,-29.659,0,0,-0.015493,-2.261164,2.510444,1.502859,-0.034523,0.346275,-0.061722,-1.875723,2.021792,1.566180,-0.023306,0.432774,-0.061722,-1.875723,2.021792,1.566180,-0.023306,0.432774,-0.061722,-1.875723,2.021792,1.566180,-0.023306,0.432774,-1.964661,-59.706116,64.355652,49.853043,-0.741859,25.457281,-1.964661,-59.706116,64.355652,49.853043,-0.741859,25.457281,1934,1396,2771,2574,2032,2291,,0,,,,1.44,,0.02,0.41,1.52,33.23
110,0,3.6666666666666665,-29.345,0,0,-0.015493,-2.168929,2.428366,1.522074,-0.034523,0.367191,-0.069166,-1.759291,1.918248,1.588401,-0.021503,0.458695,-0.069166,-1.759291,1.918248,1.588401,-0.021503,0.458695,-0.069166,-1.759291,1.918248,1.588400,-0.021503,0.458695,-2.201614,-55.999969,61.059738,50.560349,-0.684456,26.982063,-2.201614,-55.999969,61.059738,50.560349,-0.684456,26.982063,1932,1438,2734,2582,2033,2313,,0,,,,1.56,,0.03,0.41,1.60,33.07
111,0,3.7,-28.921,0,0,-0.022378,-2.068308,2.343459,1.541288,-0.034523,0.390431,-0.076549,-1.639783,1.812235,1.611037,-0.019653,0.485080,-0.076549,-1.639783,1.812235,1.611037,-0.019653,0.485080,-0.076549,-1.639783,1.812235,1.611037,-0.019653,0.485080,-2.436615,-52.195919,57.685226,51.280899,-0.625587,28.534096,-2.436615,-52.195919,57.685226,51.280899,-0.625587,28.534096,1930,1481,2697,2590,2034,2336,,0,,,,1.69,,0.03,0.48,1.87,33.19
112,0,3.7333333333333334,-29.043,0,0,-0.036150,-1.967688,2.252889,1.563248,-0.034523,0.412509,-0.083625,-1.518156,1.704675,1.634041,-0.017771,0.511685,-0.083625,-1.518156,1.704675,1.634041,-0.017771,0.511685,-0.083625,-1.518156,1.704675,1.634042,-0.017771,0.511685,-2.661865,-48.324394,54.261505,52.013153,-0.565666,30.099112,-2.661865,-48.324394,54.261505,52.013153,-0.565666,30.099112,1928,1524,2659,2598,2035,2359,,0,,,,1.70,,0.03,0.52,1.69,33.19
113,0,3.7666666666666666,-28.748,0,0,-0.053364,-1.858683,2.156661,1.582462,-0.034523,0.436910,-0.090383,-1.395320,1.596387,1.657162,-0.015877,0.538288,-0.090383,-1.395320,1.596387,1.657162,-0.015877,0.538288,-0.090383,-1.395320,1.596387,1.657162,-0.015877,0.538288,-2.876976,-44.414417,50.814575,52.749115,-0.505394,31.663996,-2.876976,-44.414417,50.814575,52.749115,-0.505394,31.663996,1926,1568,2621,2607,2037,2382,,0,,,,1.68,,0.03,0.47,1.81,32.95
114,0,3.8,-29.428,0,0,-0.074021,-1.749677,2.057602,1.604422,-0.031454,0.461312,-0.096914,-1.272159,1.488121,1.680085,-0.013994,0.564742,-0.096914,-1.272159,1.488121,1.680085,-0.013994,0.564742,-0.096914,-1.272159,1.488122,1.680085,-0.013994,0.564742,-3.084877,-40.494072,47.368378,53.478760,-0.445450,33.220093,-3.084877,-40.494072,47.368378,53.478760,-0.445450,33.220093,1924,1612,2582,2615,2038,2405,,0,,,,1.55,,0.03,0.41,1.59,33.14
115,0,3.8333333333333335,-29.547,0,0,-0.087792,-1.632287,1.955713,1.626382,-0.025317,0.486876,-0.103071,-1.149621,1.380638,1.702684,-0.012138,0.590909,-0.103071,-1.149621,1.380638,1.702684,-0.012138,0.590909,-0.103071,-1.149621,1.380638,1.702684,-0.012138,0.590908,-3.280846,-36.593563,43.947083,54.198105,-0.386375,34.759323,-3.280846,-36.593563,43.947083,54.198105,-0.386375,34.759323,1922,1656,2544,2623,2039,2427,,0,,,,1.51,,0.03,0.40,1.56,33.19
116,0,3.8666666666666667,-29.437,0,0,-0.087792,-1.512101,1.853822,1.648341,-0.020714,0.513602,-0.108746,-1.028728,1.274734,1.724941,-0.010334,0.616663,-0.108746,-1.028728,1.274734,1.724941,-0.010334,0.616663,-0.108746,-1.028728,1.274734,1.724942,-0.010334,0.616663,-3.461502,-32.745430,40.576035,54.906601,-0.328949,36.274288,-3.461502,-32.745430,40.576035,54.906601,-0.328949,36.274288,1920,1699,2507,2631,2040,2449,,0,,,,1.56,,0.02,0.41,1.56,33.18
117,0,3.9,-29.364,0,0,-0.087792,-1.389121,1.749103,1.670301,-0.017645,0.539166,-0.114018,-0.910472,1.171161,1.746759,-0.008610,0.641845,-0.114018,-0.910472,1.171161,1.746759,-0.008610,0.641845,-0.114018,-0.910472,1.171161,1.746759,-0.008610,0.641845,-3.629318,-28.981232,37.279221,55.601059,-0.274063,37.755589,-3.629318,-28.981232,37.279221,55.601059,-0.274063,37.755589,1919,1742,2470,2639,2041,2471,,0,,,,1.54,,0.03,0.41,1.65,33.16
118,0,3.933333333333333,-29.140,0,0,-0.087792,-1.266140,1.638723,1.692260,-0.016111,0.565892,-0.119041,-0.795827,1.070728,1.767932,-0.006993,0.666180,-0.119041,-0.795827,1.070728,1.767932,-0.006993,0.666180,-0.119041,-0.795827,1.070729,1.767932,-0.006993,0.666180,-3.789207,-25.331970,34.082336,56.275009,-0.222580,39.187084,-3.789207,-25.331970,34.082336,56.275009,-0.222580,39.187084,1917,1783,2435,2647,2042,2492,,0,,,,1.55,,0.03,0.48,1.68,33.07
119,0,3.966666666666667,-29.380,0,0,-0.098121,-1.140365,1.534003,1.714220,-0.013042,0.591456,-0.123792,-0.685792,0.974357,1.788230,-0.005500,0.689367,-0.123792,-0.685792,0.974357,1.788230,-0.005500,0.689367,-0.123792,-0.685792,0.974357,1.788231,-0.005500,0.689367,-3.940422,-21.829437,31.014755,56.921143,-0.175072,40.551010,-3.940422,-21.829437,31.014755,56.921143,-0.175072,40.551010,1916,1822,2401,2654,2043,2512,,0,,,,1.39,,0.04,0.44,1.71,33.22
120,0,4.0,-29.297,0,0,-0.108449,-1.017384,1.426453,1.736180,-0.011508,0.617020,-0.128255,-0.581340,0.882974,1.807510,-0.004144,0.711204,-0.128255,-0.581340,0.882974,1.807510,-0.004144,0.711204,-0.128255,-0.581340,0.882974,1.807510,-0.004144,0.711204,-4.082474,-18.504631,28.105927,57.534836,-0.131897,41.835514,-4.082474,-18.504631,28.105927,57.534836,-0.131897,41.835514,1915,1860,2368,2661,2044,2531,,0,,,,1.51,,0.03,0.43,1.69,33.11
121,0,4.033333333333333,-29.281,0,0,-0.122221,-0.894403,1.321733,1.755394,-0.011508,0.642584,-0.132401,-0.483293,0.797342,1.825606,-0.002933,0.731515,-0.132401,-0.483293,0.797342,1.825606,-0.002933,0.731515,-0.132401,-0.483293,0.797342,1.825606,-0.002933,0.731515,-4.214455,-15.383698,25.380173,58.110840,-0.093346,43.030308,-4.214455,-15.383698,25.380173,58.110840,-0.093346,43.030308,1914,1895,2338,2668,2045,2548,,0,,,,1.51,,0.03,0.44,1.76,33.22
122,0,4.066666666666666,-29.143,0,0,-0.132549,-0.774218,1.222674,1.774609,-0.011508,0.665824,-0.136211,-0.392366,0.718074,1.842382,-0.001879,0.750128,-0.136211,-0.392366,0.718074,1.842382,-0.001879,0.750128,-0.136211,-0.392366,0.718074,1.842382,-0.001879,0.750128,-4.335739,-12.489388,22.856995,58.644836,-0.059807,44.125179,-4.335739,-12.489388,22.856995,58.644836,-0.059807,44.125179,1912,1927,2310,2674,2046,2564,,0,,,,1.60,,0.03,0.43,1.73,33.13
123,0,4.1,-28.813,0,0,-0.132549,-0.656828,1.123615,1.796568,-0.011508,0.687902,-0.139666,-0.309154,0.645672,1.857721,-0.000989,0.766963,-0.139666,-0.309154,0.645672,1.857721,-0.000989,0.766963,-0.139666,-0.309154,0.645672,1.857721,-0.000989,0.766963,-4.445709,-9.840683,20.552376,59.133072,-0.031471,45.115486,-4.445709,-9.840683,20.552376,59.133072,-0.031471,45.115486,1911,1957,2285,2680,2046,2579,,0,,,,1.56,,0.03,0.58,1.98,33.15
124,0,4.133333333333334,-29.187,0,0,-0.132549,-0.542232,1.030216,1.815783,-0.008439,0.708818,-0.142825,-0.234147,0.580553,1.871500,-0.000262,0.781999,-0.142825,-0.234147,0.580553,1.871500,-0.000262,0.781999,-0.142825,-0.234147,0.580553,1.871500,-0.000262,0.781999,-4.546249,-7.453133,18.479561,59.571701,-0.008354,45.999950,-4.546249,-7.453133,18.479561,59.571701,-0.008354,45.999950,1911,1984,2262,2685,2047,2591,,0,,,,1.45,,0.04,0.54,1.72,33.15
125,0,4.166666666666667,-29.168,0,0,-0.129107,-0.438817,0.945308,1.832253,-0.005370,0.728571,-0.145752,-0.167664,0.522935,1.883630,0.000306,0.795196,-0.145752,-0.167664,0.522935,1.883630,0.000306,0.795196,-0.145752,-0.167664,0.522935,1.883630,0.000306,0.795196,-4.639435,-5.336899,16.645523,59.957794,0.009727,46.776230,-4.639435,-5.336899,16.645523,59.957794,0.009727,46.776230,1910,2008,2241,2689,2047,2603,,0,,,,1.72,,0.03,0.43,1.69,33.18
126,0,4.2,-29.489,0,0,-0.129107,-0.340991,0.866060,1.848722,-0.003836,0.747163,-0.148453,-0.109841,0.472801,1.894114,0.000722,0.806553,-0.148453,-0.109841,0.472801,1.894114,0.000722,0.806553,-0.148453,-0.109841,0.472801,1.894114,0.000722,0.806553,-4.725418,-3.496361,15.049721,60.291519,0.022995,47.444309,-4.725418,-3.496361,15.049721,60.291519,0.022995,47.444309,1909,2028,2224,2693,2047,2613,,0,,,,1.56,,0.03,0.41,1.56,33.19
127,0,4.233333333333333,-29.426,0,0,-0.132549,-0.251551,0.789644,1.862448,-0.003836,0.763431,-0.150924,-0.060629,0.429937,1.902926,0.001000,0.816163,-0.150924,-0.060629,0.429937,1.902926,0.001000,0.816163,-0.150924,-0.060629,0.429937,1.902926,0.001000,0.816163,-4.804054,-1.929878,13.685333,60.572021,0.031830,48.009609,-4.804054,-1.929878,13.685333,60.572021,0.031830,48.009609,1908,2046,2208,2696,2048,2621,,0,,,,1.51,,0.03,0.41,1.63,33.13
128,0,4.266666666666667,-29.542,0,0,-0.132549,-0.173291,0.724548,1.876172,-0.003836,0.778537,-0.153237,-0.019788,0.393997,1.910051,0.001150,0.824211,-0.153237,-0.019788,0.393997,1.910051,0.001150,0.824211,-0.153237,-0.019788,0.393997,1.910051,0.001150,0.824211,-4.877678,-0.629860,12.541321,60.798813,0.036621,48.482971,-4.877678,-0.629860,12.541321,60.798813,0.036621,48.482971,1907,2060,2196,2699,2048,2628,,0,,,,1.53,,0.02,0.39,1.58,33.18
129,0,4.3,-29.372,0,0,-0.132549,-0.103415,0.665112,1.887151,-0.003836,0.791319,-0.155464,0.013027,0.364606,1.915724,0.001186,0.830939,-0.155464,0.013027,0.364606,1.915724,0.001186,0.830939,-0.155464,0.013027,0.364606,1.915724,0.001186,0.830939,-4.948570,0.414658,11.605774,60.979385,0.037750,48.878757,-4.948570,0.414658,11.605774,60.979385,0.037750,48.878757,1907,2072,2185,2701,2048,2634,,0,,,,1.53,,0.03,0.40,1.74,33.19
130,0,4.333333333333333,-29.670,0,0,-0.132549,-0.044720,0.611337,1.895387,-0.003836,0.801777,-0.157627,0.038267,0.341327,1.920374,0.001123,0.836596,-0.157627,0.038267,0.341327,1.920374,0.001123,0.836596,-0.157627,0.038267,0.341327,1.920374,0.001123,0.836596,-5.017433,1.218079,10.864784,61.127396,0.035736,49.211521,-5.017433,1.218079,10.864784,61.127396,0.035736,49.211521,1906,2081,2177,2703,2048,2638,,0,,,,1.34,,0.03,0.45,1.59,33.18
131,0,4.366666666666666,-29.282,0,0,-0.132549,0.008385,0.568883,1.906366,-0.003836,0.812235,-0.159736,0.056657,0.323540,1.924299,0.000979,0.841384,-0.159736,0.056657,0.323540,1.924299,0.000979,0.841384,-0.159736,0.056657,0.323540,1.924299,0.000979,0.841384,-5.084549,1.803459,10.298584,61.252350,0.031174,49.493176,-5.084549,1.803459,10.298584,61.252350,0.031174,49.493176,1906,2088,2171,2704,2048,2643,,0,,,,1.59,,0.03,0.43,1.64,33.11
132,0,4.4,-29.392,0,0,-0.132549,0.047515,0.532089,1.911856,-0.003836,0.820369,-0.161782,0.069233,0.310431,1.927473,0.000780,0.845471,-0.161782,0.069233,0.310431,1.927473,0.000780,0.845471,-0.161782,0.069233,0.310431,1.927473,0.000780,0.845471,-5.149689,2.203751,9.881332,61.353363,0.024834,49.733593,-5.149689,2.203751,9.881332,61.353363,0.024834,49.733593,1905,2092,2166,2705,2048,2646,,0,,,,1.47,,0.03,0.43,1.67,33.19
133,0,4.433333333333334,-28.769,0,0,-0.132549,0.075465,0.500957,1.917346,-0.003836,0.827341,-0.163645,0.077192,0.301180,1.929781,0.000548,0.848977,-0.163645,0.077192,0.301180,1.929781,0.000548,0.848977,-0.163645,0.077192,0.301180,1.929781,0.000548,0.848977,-5.208992,2.457085,9.586868,61.426834,0.017426,49.939827,-5.208992,2.457085,9.586868,61.426834,0.017426,49.939827,1904,2095,2163,2706,2047,2649,,0,,,,2.11,,0.02,0.41,1.69,33.19
134,0,4.466666666666667,-28.409,0,0,-0.132549,0.095030,0.478315,1.922836,-0.003836,0.833151,-0.165222,0.081774,0.295073,1.931262,0.000300,0.851912,-0.165222,0.081774,0.295073,1.931262,0.000300,0.851912,-0.165222,0.081774,0.295073,1.931262,0.000300,0.851912,-5.259186,2.602936,9.392456,61.473969,0.009537,50.112450,-5.259186,2.602936,9.392456,61.473969,0.009537,50.112450,1904,2097,2161,2707,2047,2652,,0,,,,2.21,,0.03,0.45,1.78,33.15
135,0,4.5,-29.077,0,0,-0.135992,0.111800,0.458503,1.922836,-0.003836,0.838961,-0.166576,0.084192,0.291499,1.932133,0.000046,0.854286,-0.166576,0.084192,0.291499,1.932133,0.000046,0.854286,-0.166576,0.084192,0.291499,1.932134,0.000046,0.854286,-5.302284,2.679909,9.278717,61.501724,0.001480,50.252144,-5.302284,2.679909,9.278717,61.501724,0.001480,50.252144,1904,2098,2159,2707,2047,2654,,0,,,,1.62,,0.03,0.47,1.82,33.22
136,0,4.533333333333333,-28.494,0,0,-0.139435,0.122981,0.444351,1.928326,-0.003836,0.843609,-0.167776,0.085615,0.289891,1.932511,-0.000200,0.856021,-0.167776,0.085615,0.289891,1.932511,-0.000200,0.856021,-0.167776,0.085615,0.289891,1.932511,-0.000200,0.856021,-5.340485,2.725220,9.227516,61.513733,-0.006363,50.354183,-5.340485,2.725220,9.227516,61.513733,-0.006363,50.354183,1903,2098,2159,2707,2047,2655,,0,,,,1.82,,0.04,0.76,1.83,33.15
137,0,4.566666666666666,-29.157,0,0,-0.149764,0.131366,0.433031,1.928326,-0.003836,0.847095,-0.168853,0.087141,0.289706,1.932207,-0.000427,0.857012,-0.168853,0.087141,0.289706,1.932207,-0.000427,0.857012,-0.168853,0.087141,0.289706,1.932207,-0.000427,0.857012,-5.374741,2.773788,9.221611,61.504059,-0.013580,50.412483,-5.374741,2.773788,9.221611,61.504059,-0.013580,50.412483,1903,2099,2159,2707,2047,2656,,0,,,,1.56,,0.03,0.46,1.81,33.19
138,0,4.6,-28.974,0,0,-0.160092,0.134161,0.424540,1.928326,-0.003836,0.849419,-0.169799,0.089731,0.290452,1.930897,-0.000623,0.857291,-0.169799,0.089731,0.290452,1.930897,-0.000623,0.857291,-0.169799,0.089731,0.290452,1.930897,-0.000623,0.857291,-5.404869,2.856209,9.245369,61.462341,-0.019814,50.428879,-5.404869,2.856209,9.245369,61.462341,-0.019814,50.428879,1903,2100,2159,2706,2047,2656,,0,,,,1.74,,0.03,0.49,1.70,33.12
139,0,4.633333333333334,-29.466,0,0,-0.170421,0.134161,0.424540,1.928326,-0.003836,0.851743,-0.170577,0.094108,0.291806,1.928360,-0.000780,0.857045,-0.170577,0.094108,0.291806,1.928360,-0.000780,0.857045,-0.170577,0.094108,0.291806,1.928360,-0.000780,0.857045,-5.429634,2.995560,9.288452,61.381607,-0.024826,50.414406,-5.429634,2.995560,9.288452,61.381607,-0.024826,50.414406,1902,2101,2160,2706,2046,2656,,0,,,,1.51,,0.02,0.40,1.62,33.20
140,0,4.666666666666667,-29.406,0,0,-0.173864,0.136955,0.421709,1.928326,-0.003836,0.851743,-0.171145,0.100750,0.293639,1.924433,-0.000902,0.856480,-0.171145,0.100750,0.293639,1.924433,-0.000902,0.856480,-0.171145,0.100750,0.293639,1.924433,-0.000902,0.856480,-5.447723,3.206970,9.346832,61.256622,-0.028702,50.381161,-5.447723,3.206970,9.346832,61.256622,-0.028702,50.381161,1902,2104,2160,2704,2046,2656,,0,,,,1.57,,0.02,0.39,1.59,33.16
141,0,4.7,-29.418,0,0,-0.173864,0.136955,0.421709,1.928326,-0.003836,0.851743,-0.171478,0.109877,0.295997,1.918978,-0.000997,0.855838,-0.171478,0.109877,0.295997,1.918978,-0.000997,0.855838,-0.171477,0.109877,0.295997,1.918978,-0.000997,0.855838,-5.458298,3.497482,9.421875,61.082977,-0.031731,50.343430,-5.458298,3.497482,9.421875,61.082977,-0.031731,50.343430,1902,2107,2161,2702,2046,2655,,0,,,,1.54,,0.02,0.40,1.59,33.13
142,0,4.733333333333333,-29.554,0,0,-0.166978,0.139750,0.421709,1.928326,-0.003836,0.851743,-0.171618,0.121495,0.299008,1.911896,-0.001072,0.855355,-0.171618,0.121495,0.299008,1.911896,-0.001072,0.855355,-0.171618,0.121495,0.299008,1.911896,-0.001072,0.855355,-5.462753,3.867294,9.517715,60.857529,-0.034119,50.314987,-5.462753,3.867294,9.517715,60.857529,-0.034119,50.314987,1902,2111,2162,2700,2046,2655,,0,,,,1.41,,0.03,0.43,1.60,33.17
143,0,4.766666666666667,-29.531,0,0,-0.163535,0.142546,0.421709,1.928326,-0.003836,0.851743,-0.171613,0.135453,0.302826,1.903099,-0.001131,0.855169,-0.171613,0.135453,0.302826,1.903099,-0.001131,0.855169,-0.171613,0.135453,0.302826,1.903099,-0.001131,0.855169,-5.462593,4.311623,9.639267,60.577515,-0.036011,50.304054,-5.462593,4.311623,9.639267,60.577515,-0.036011,50.304054,1902,2116,2163,2696,2046,2654,,0,,,,1.48,,0.03,0.41,1.61,33.19
144,0,4.8,-29.670,0,0,-0.163535,0.153726,0.421709,1.928326,-0.003836,0.851743,-0.171485,0.151489,0.307507,1.892519,-0.001176,0.855319,-0.171485,0.151489,0.307507,1.892519,-0.001176,0.855319,-0.171485,0.151489,0.307507,1.892519,-0.001176,0.855319,-5.458549,4.822067,9.788261,60.240753,-0.037437,50.312859,-5.458549,4.822067,9.788261,60.240753,-0.037437,50.312859,1902,2122,2165,2692,2046,2655,,0,,,,1.39,,0.02,0.40,1.59,33.23
145,0,4.833333333333333,-29.427,0,0,-0.163535,0.164906,0.421709,1.928326,-0.003836,0.851743,-0.171189,0.169246,0.313000,1.880212,-0.001203,0.855837,-0.171189,0.169246,0.313000,1.880212,-0.001203,0.855837,-0.171189,0.169246,0.313000,1.880212,-0.001203,0.855837,-5.449120,5.387260,9.963104,59.849014,-0.038277,50.343357,-5.449120,5.387260,9.963104,59.849014,-0.038277,50.343357,1902,2128,2167,2688,2046,2655,,0,,,,1.44,,0.03,0.40,1.58,33.09
146,0,4.866666666666666,-29.045,0,0,-0.163535,0.178881,0.421709,1.920091,-0.003836,0.851743,-0.170643,0.188232,0.319230,1.866471,-0.001206,0.856751,-0.170643,0.188232,0.319230,1.866471,-0.001206,0.856751,-0.170643,0.188232,0.319230,1.866471,-0.001206,0.856751,-5.431732,5.991600,10.161400,59.411621,-0.038391,50.397110,-5.431732,5.991600,10.161400,59.411621,-0.038391,50.397110,1902,2135,2169,2683,2046,2656,,0,,,,1.64,,0.03,0.43,1.73,33.01
147,0,4.9,-28.605,0,0,-0.166978,0.195651,0.421709,1.906366,-0.003836,0.851743,-0.169800,0.207874,0.326066,1.851756,-0.001181,0.858023,-0.169800,0.207874,0.326066,1.851756,-0.001181,0.858023,-0.169800,0.207874,0.326066,1.851756,-0.001181,0.858023,-5.404892,6.616821,10.379005,58.943207,-0.037582,50.471954,-5.404892,6.616821,10.379005,58.943207,-0.037582,50.471954,1903,2142,2172,2678,2046,2657,,0,,,,1.76,,0.03,0.74,1.85,33.14
148,0,4.933333333333334,-29.302,0,0,-0.170421,0.215216,0.421709,1.895387,-0.003836,0.851743,-0.168646,0.227606,0.333280,1.836558,-0.001120,0.859518,-0.168646,0.227606,0.333280,1.836558,-0.001120,0.859518,-0.168646,0.227606,0.333280,1.836558,-0.001120,0.859518,-5.368179,7.244919,10.608635,58.459442,-0.035660,50.559879,-5.368179,7.244919,10.608635,58.459442,-0.035660,50.559879,1903,2149,2174,2672,2046,2658,,0,,,,1.43,,0.03,0.42,1.81,33.19
149,0,4.966666666666667,-29.083,0,0,-0.170421,0.231986,0.421709,1.881662,-0.003836,0.851743,-0.167195,0.246881,0.340590,1.821413,-0.001018,0.861023,-0.167195,0.246881,0.340590,1.821413,-0.001018,0.861023,-0.167195,0.246881,0.340590,1.821413,-0.001018,0.861023,-5.321991,7.858467,10.841324,57.977371,-0.032410,50.648438,-5.321991,7.858467,10.841324,57.977371,-0.032410,50.648438,1903,2156,2177,2667,2046,2659,,0,,,,1.71,,0.03,0.45,1.72,33.18
150,0,5.0,-29.310,0,0,-0.170421,0.251551,0.421709,1.865192,-0.003836,0.851743,-0.165513,0.265181,0.347710,1.806875,-0.000870,0.862264,-0.165513,0.265181,0.347710,1.806875,-0.000870,0.862264,-0.165513,0.265181,0.347710,1.806875,-0.000870,0.862264,-5.268433,8.440971,11.067940,57.514618,-0.027695,50.721432,-5.268433,8.440971,11.067940,57.514618,-0.027695,50.721432,1904,2162,2179,2661,2046,2661,,0,,,,1.66,,0.03,0.43,1.58,33.16
151,0,5.033333333333333,-29.492,0,0,-0.170421,0.268321,0.421709,1.851467,-0.003836,0.851743,-0.163726,0.282063,0.354372,1.793438,-0.000677,0.863082,-0.163726,0.282063,0.354372,1.793438,-0.000677,0.863082,-0.163726,0.282063,0.354372,1.793438,-0.000677,0.863082,-5.211571,8.978355,11.280014,57.086914,-0.021545,50.769508,-5.211571,8.978355,11.280014,57.086914,-0.021545,50.769508,1904,2168,2182,2656,2047,2661,,0,,,,1.54,,0.02,0.41,1.53,33.17
152,0,5.066666666666666,-29.514,0,0,-0.170421,0.282296,0.421709,1.840488,-0.003836,0.851743,-0.161970,0.297209,0.360331,1.781444,-0.000443,0.863423,-0.161970,0.297209,0.360331,1.781444,-0.000443,0.863423,-0.161970,0.297209,0.360331,1.781444,-0.000443,0.863423,-5.155655,9.460464,11.469688,56.705124,-0.014091,50.789608,-5.155655,9.460464,11.469688,56.705124,-0.014091,50.789608,1905,2174,2184,2652,2047,2662,,0,,,,1.52,,0.02,0.41,1.56,33.16
153,0,5.1,-29.282,0,0,-0.170421,0.293476,0.418879,1.829508,-0.003836,0.851743,-0.160317,0.310399,0.365438,1.771126,-0.000174,0.863293,-0.160317,0.310399,0.365438,1.771126,-0.000174,0.863293,-0.160317,0.310399,0.365438,1.771126,-0.000174,0.863293,-5.103043,9.880302,11.632248,56.376678,-0.005539,50.781929,-5.103043,9.880302,11.632248,56.376678,-0.005539,50.781929,1905,2179,2186,2648,2047,2661,,0,,,,1.62,,0.03,0.43,1.62,33.15
