step,boundary,start_monotonic,lateness_ms,overrun,reanchored,measured_act_shoulder_pan,measured_act_shoulder_lift,measured_act_elbow_flex,measured_act_wrist_flex,measured_act_wrist_roll,measured_act_gripper,policy_act_shoulder_pan,policy_act_shoulder_lift,policy_act_elbow_flex,policy_act_wrist_flex,policy_act_wrist_roll,policy_act_gripper,requested_act_shoulder_pan,requested_act_shoulder_lift,requested_act_elbow_flex,requested_act_wrist_flex,requested_act_wrist_roll,requested_act_gripper,executed_act_shoulder_pan,executed_act_shoulder_lift,executed_act_elbow_flex,executed_act_wrist_flex,executed_act_wrist_roll,executed_act_gripper,sent_physical_shoulder_pan,sent_physical_shoulder_lift,sent_physical_elbow_flex,sent_physical_wrist_flex,sent_physical_wrist_roll,sent_physical_gripper,returned_physical_shoulder_pan,returned_physical_shoulder_lift,returned_physical_elbow_flex,returned_physical_wrist_flex,returned_physical_wrist_roll,returned_physical_gripper,raw_goal_ticks_shoulder_pan,raw_goal_ticks_shoulder_lift,raw_goal_ticks_elbow_flex,raw_goal_ticks_wrist_flex,raw_goal_ticks_wrist_roll,raw_goal_ticks_gripper,hold_reason,consecutive_holds,frame_seq,frame_unix_time,frame_age_ms,read_ms,observe_ms,infer_ms,gate_ms,send_ms,step_ms
112,0,3.7333333333333334,-29.292,0,0,0.022378,-2.068308,2.354779,1.533053,0.014577,0.384621,0.026171,-1.614405,1.787588,1.609814,0.027853,0.477800,0.026171,-1.614405,1.787588,1.609814,0.027853,0.477800,0.026171,-1.614405,1.787589,1.609814,0.027853,0.477800,0.833046,-51.388115,56.900711,51.241974,0.886574,28.105873,0.833046,-51.388115,56.900711,51.241974,0.886574,28.105873,1960,1490,2688,2589,2065,2330,,0,,,,1.64,,0.03,0.40,1.62,33.09
113,0,3.7666666666666666,-29.441,0,0,0.022378,-1.959303,2.255720,1.552268,0.017645,0.406699,0.025253,-1.485546,1.670989,1.635535,0.031580,0.504588,0.025253,-1.485546,1.670989,1.635535,0.031580,0.504588,0.025253,-1.485546,1.670989,1.635535,0.031580,0.504588,0.803818,-47.286404,53.189224,52.060715,1.005234,29.681631,0.803818,-47.286404,53.189224,52.060715,1.005234,29.681631,1959,1536,2647,2599,2068,2353,,0,,,,1.61,,0.02,0.41,1.56,33.16
114,0,3.8,-29.516,0,0,0.022378,-1.844707,2.153831,1.574228,0.022248,0.431101,0.024219,-1.355147,1.553272,1.661447,0.035329,0.531664,0.024219,-1.355147,1.553272,1.661447,0.035329,0.531664,0.024219,-1.355147,1.553272,1.661447,0.035329,0.531664,0.770927,-43.135654,49.442169,52.885513,1.124557,31.274342,0.770927,-43.135654,49.442169,52.885513,1.124557,31.274342,1959,1583,2605,2608,2070,2376,,0,,,,1.55,,0.02,0.41,1.54,33.18
115,0,3.8333333333333335,-29.457,0,0,0.022378,-1.730112,2.046281,1.601678,0.026851,0.456664,0.023194,-1.224189,1.435267,1.687325,0.039079,0.558821,0.023194,-1.224189,1.435267,1.687325,0.039079,0.558821,0.023194,-1.224189,1.435267,1.687325,0.039079,0.558821,0.738297,-38.967144,45.685974,53.709213,1.243927,32.871799,0.738297,-38.967144,45.685974,53.709213,1.243927,32.871799,1959,1630,2564,2618,2072,2399,,0,,,,1.59,,0.02,0.41,1.56,33.16
116,0,3.8666666666666667,-29.552,0,0,0.022378,-1.607131,1.935900,1.626382,0.029920,0.481066,0.022272,-1.093761,1.317889,1.713025,0.042801,0.585818,0.022272,-1.093761,1.317889,1.713025,0.042801,0.585818,0.022272,-1.093761,1.317889,1.713025,0.042801,0.585818,0.708939,-34.815506,41.949722,54.527283,1.362404,34.459888,0.708939,-34.815506,41.949722,54.527283,1.362404,34.459888,1958,1676,2522,2627,2075,2423,,0,,,,1.44,,0.03,0.44,1.55,33.13
117,0,3.9,-29.572,0,0,0.022378,-1.478561,1.822690,1.651086,0.032989,0.507792,0.021398,-0.964975,1.202070,1.738351,0.046463,0.612402,0.021398,-0.964975,1.202070,1.738351,0.046463,0.612402,0.021398,-0.964975,1.202070,1.738350,0.046463,0.612402,0.681114,-30.716110,38.263062,55.333405,1.478958,36.023666,0.681114,-30.716110,38.263062,55.333405,1.478958,36.023666,1958,1722,2481,2636,2077,2446,,0,,,,1.42,,0.03,0.43,1.63,33.18
118,0,3.933333333333333,-29.371,0,0,0.022378,-1.347195,1.709479,1.678536,0.037591,0.533356,0.020419,-0.838908,1.088722,1.763019,0.050029,0.638256,0.020419,-0.838908,1.088722,1.763019,0.050029,0.638256,0.020419,-0.838908,1.088722,1.763019,0.050029,0.638256,0.649956,-26.703278,34.655106,56.118637,1.592461,37.544460,0.649956,-26.703278,34.655106,56.118637,1.592461,37.544460,1958,1767,2441,2645,2080,2468,,0,,,,1.41,,0.03,0.40,1.82,33.22
119,0,3.966666666666667,-28.775,0,0,0.022378,-1.215830,1.590608,1.700495,0.040660,0.561244,0.019346,-0.716625,0.978794,1.786761,0.053473,0.663070,0.019346,-0.716625,0.978794,1.786761,0.053473,0.663070,0.019346,-0.716625,0.978794,1.786761,0.053473,0.663070,0.615784,-22.810890,31.155991,56.874359,1.702103,39.004120,0.615784,-22.810890,31.155991,56.874359,1.702103,39.004120,1958,1811,2402,2654,2082,2489,,0,,,,1.61,,0.04,0.71,1.75,33.01
120,0,4.0,-29.485,0,0,0.022378,-1.087259,1.477398,1.725199,0.045263,0.587970,0.018206,-0.599181,0.873231,1.809412,0.056776,0.686643,0.018206,-0.599181,0.873231,1.809412,0.056776,0.686643,0.018206,-0.599181,0.873231,1.809412,0.056776,0.686643,0.579514,-19.072540,27.795815,57.595367,1.807251,40.390747,0.579514,-19.072540,27.795815,57.595367,1.807251,40.390747,1957,1853,2365,2662,2084,2509,,0,,,,1.48,,0.04,0.47,1.59,33.26
121,0,4.033333333333333,-29.052,0,0,0.022378,-0.953099,1.358526,1.749904,0.048332,0.613534,0.017073,-0.487526,0.772883,1.830784,0.059919,0.708819,0.017073,-0.487526,0.772883,1.830784,0.059919,0.708819,0.017073,-0.487526,0.772883,1.830784,0.059919,0.708819,0.543465,-15.518448,24.601639,58.275650,1.907288,41.695248,0.543465,-15.518448,24.601639,58.275650,1.907288,41.695248,1957,1893,2330,2670,2086,2529,,0,,,,1.64,,0.03,0.48,1.72,33.14
122,0,4.066666666666666,-29.357,0,0,0.022378,-0.821733,1.248147,1.771864,0.051401,0.637936,0.016006,-0.382543,0.678534,1.850686,0.062876,0.729448,0.016006,-0.382543,0.678534,1.850686,0.062876,0.729448,0.016006,-0.382543,0.678534,1.850686,0.062876,0.729448,0.509499,-12.176720,21.598412,58.909180,2.001396,42.908707,0.509499,-12.176720,21.598412,58.909180,2.001396,42.908707,1957,1931,2296,2677,2088,2546,,0,,,,1.57,,0.03,0.40,1.53,33.06
123,0,4.1,-29.355,0,0,0.022378,-0.695958,1.134936,1.793823,0.054469,0.663500,0.015079,-0.285053,0.590945,1.868963,0.065625,0.748485,0.015079,-0.285053,0.590945,1.868963,0.065625,0.748485,0.015079,-0.285053,0.590945,1.868963,0.065625,0.748485,0.479980,-9.073517,18.810364,59.490921,2.088905,44.028553,0.479980,-9.073517,18.810364,59.490921,2.088905,44.028553,1956,1966,2265,2684,2090,2563,,0,,,,1.52,,0.03,0.45,1.61,33.12
124,0,4.133333333333334,-29.294,0,0,0.022378,-0.570182,1.030216,1.815783,0.057539,0.685578,0.014307,-0.195803,0.510817,1.885485,0.068152,0.765944,0.014307,-0.195803,0.510817,1.885485,0.068152,0.765944,0.014307,-0.195803,0.510817,1.885485,0.068152,0.765944,0.455406,-6.232613,16.259804,60.016846,2.169334,45.055538,0.455406,-6.232613,16.259804,60.016846,2.169334,45.055538,1956,1997,2237,2690,2091,2578,,0,,,,1.57,,0.03,0.50,1.64,33.20
125,0,4.166666666666667,-29.406,0,0,0.022378,-0.452792,0.928326,1.837743,0.060607,0.707655,0.013675,-0.115380,0.438620,1.900202,0.070448,0.781788,0.013675,-0.115380,0.438620,1.900202,0.070448,0.781788,0.013675,-0.115380,0.438620,1.900202,0.070448,0.781788,0.435303,-3.672668,13.961723,60.485291,2.242432,45.987526,0.435303,-3.672668,13.961723,60.485291,2.242432,45.987526,1956,2026,2211,2695,2093,2591,,0,,,,1.53,,0.02,0.41,1.59,33.09
126,0,4.2,-29.292,0,0,0.022378,-0.340991,0.832098,1.856957,0.063676,0.727409,0.013194,-0.044143,0.374503,1.913230,0.072509,0.795967,0.013194,-0.044143,0.374503,1.913230,0.072509,0.795967,0.013194,-0.044143,0.374503,1.913230,0.072509,0.795967,0.419983,-1.405128,11.920784,60.899994,2.308037,46.821594,0.419983,-1.405128,11.920784,60.899994,2.308037,46.821594,1956,2052,2189,2700,2094,2603,,0,,,,1.58,,0.03,0.44,1.68,33.19
127,0,4.233333333333333,-29.621,0,0,0.022378,-0.231986,0.738699,1.873427,0.066745,0.746001,0.012882,0.017798,0.318347,1.924763,0.074339,0.808472,0.012882,0.017798,0.318347,1.924763,0.074339,0.808472,0.012882,0.017798,0.318347,1.924763,0.074339,0.808472,0.410034,0.566521,10.133316,61.267105,2.366280,47.557163,0.410034,0.566521,10.133316,61.267105,2.366280,47.557163,1956,2074,2169,2704,2095,2614,,0,,,,1.47,,0.03,0.39,1.53,33.19
128,0,4.266666666666667,-29.385,0,0,0.022378,-0.136955,0.659451,1.889897,0.069813,0.763431,0.012700,0.070585,0.269872,1.935008,0.075946,0.819356,0.012700,0.070585,0.269872,1.935008,0.075946,0.819356,0.012700,0.070585,0.269872,1.935008,0.075946,0.819356,0.404251,2.246811,8.590279,61.593216,2.417419,48.197426,0.404251,2.246811,8.590279,61.593216,2.417419,48.197426,1956,2093,2152,2708,2096,2624,,0,,,,1.56,,0.03,0.41,1.61,33.14
129,0,4.3,-29.268,0,0,0.022378,-0.050310,0.583035,1.903621,0.069813,0.778537,0.012613,0.114554,0.228746,1.944202,0.077340,0.828732,0.012613,0.114554,0.228746,1.944202,0.077340,0.828732,0.012613,0.114554,0.228746,1.944202,0.077340,0.828732,0.401482,3.646378,7.281204,61.885880,2.461800,48.748947,0.401482,3.646378,7.281204,61.885880,2.461800,48.748947,1956,2108,2137,2711,2097,2632,,0,,,,1.52,,0.03,0.44,1.78,33.17
130,0,4.333333333333333,-29.034,0,0,0.022378,0.025155,0.517938,1.917346,0.069813,0.792481,0.012597,0.150182,0.194566,1.952520,0.078535,0.836738,0.012597,0.150182,0.194566,1.952520,0.078535,0.836738,0.012597,0.150182,0.194566,1.952520,0.078535,0.836738,0.400986,4.780457,6.193222,62.150650,2.499832,49.219887,0.400986,4.780457,6.193222,62.150650,2.499832,49.219887,1956,2121,2125,2714,2098,2639,,0,,,,1.57,,0.04,0.51,1.91,33.24
131,0,4.366666666666666,-29.076,0,0,0.022378,0.092236,0.461333,1.928326,0.069813,0.805263,0.012599,0.178141,0.166821,1.959988,0.079544,0.843483,0.012599,0.178141,0.166821,1.959988,0.079544,0.843483,0.012599,0.178141,0.166821,1.959988,0.079544,0.843483,0.401054,5.670403,5.310097,62.388351,2.531960,49.616657,0.401054,5.670403,5.310097,62.388351,2.531960,49.616657,1956,2131,2115,2717,2099,2644,,0,,,,1.64,,0.05,0.50,1.68,33.08
132,0,4.4,-29.650,0,0,0.022378,0.148135,0.413218,1.939306,0.069813,0.815721,0.012575,0.199266,0.144935,1.966481,0.080383,0.849058,0.012575,0.199266,0.144935,1.966481,0.080383,0.849058,0.012575,0.199266,0.144935,1.966481,0.080383,0.849058,0.400284,6.342842,4.613426,62.595032,2.558670,49.944595,0.400284,6.342842,4.613426,62.595032,2.558670,49.944595,1956,2139,2108,2719,2099,2649,,0,,,,1.49,,0.02,0.40,1.53,33.19
133,0,4.433333333333334,-29.242,0,0,0.022378,0.190061,0.370764,1.947541,0.069813,0.825017,0.012592,0.214497,0.128352,1.971834,0.081068,0.853558,0.012592,0.214497,0.128352,1.971834,0.081068,0.853558,0.012592,0.214497,0.128352,1.971834,0.081068,0.853558,0.400833,6.827637,4.085564,62.765427,2.580467,50.209312,0.400833,6.827637,4.085564,62.765427,2.580467,50.209312,1956,2144,2102,2721,2100,2653,,0,,,,1.72,,0.03,0.46,1.63,33.20
134,0,4.466666666666667,-29.381,0,0,0.022378,0.218011,0.339632,1.955775,0.069813,0.833151,0.012709,0.224872,0.116503,1.975912,0.081614,0.857043,0.012709,0.224872,0.116503,1.975912,0.081614,0.857043,0.012709,0.224872,0.116503,1.975912,0.081614,0.857043,0.404533,7.157883,3.708412,62.895233,2.597847,50.414288,0.404533,7.157883,3.708412,62.895233,2.597847,50.414288,1956,2148,2098,2723,2100,2656,,0,,,,1.60,,0.03,0.43,1.59,33.15
135,0,4.5,-29.573,0,0,0.022378,0.240371,0.308499,1.964010,0.069813,0.840123,0.012862,0.231508,0.108733,1.978700,0.082037,0.859627,0.012862,0.231508,0.108733,1.978700,0.082037,0.859627,0.012862,0.231508,0.108733,1.978700,0.082037,0.859627,0.409424,7.369141,3.461075,62.983978,2.611313,50.566311,0.409424,7.369141,3.461075,62.983978,2.611313,50.566311,1956,2150,2095,2724,2100,2658,,0,,,,1.51,,0.03,0.42,1.57,33.20
136,0,4.533333333333333,-29.584,0,0,0.022378,0.257141,0.283027,1.969500,0.069813,0.845933,0.012983,0.235568,0.104260,1.980243,0.082362,0.861352,0.012983,0.235568,0.104260,1.980243,0.082362,0.861352,0.012983,0.235568,0.104260,1.980244,0.082362,0.861352,0.413261,7.498375,3.318718,63.033112,2.621666,50.667786,0.413261,7.498375,3.318718,63.033112,2.621666,50.667786,1956,2152,2093,2724,2101,2660,,0,,,,1.51,,0.02,0.39,1.56,33.17
137,0,4.566666666666666,-29.488,0,0,0.022378,0.271116,0.266045,1.972245,0.069813,0.850581,0.013035,0.238213,0.102263,1.980593,0.082618,0.862232,0.013035,0.238213,0.102263,1.980593,0.082618,0.862232,0.013035,0.238213,0.102263,1.980593,0.082618,0.862232,0.414917,7.582542,3.255127,63.044250,2.629829,50.719524,0.414917,7.582542,3.255127,63.044250,2.629829,50.719524,1956,2153,2093,2725,2101,2661,,0,,,,1.55,,0.02,0.46,1.54,33.16
138,0,4.6,-29.721,0,0,0.022378,0.279501,0.251894,1.972245,0.069813,0.854067,0.013043,0.240555,0.101951,1.979843,0.082836,0.862413,0.013043,0.240555,0.101951,1.979843,0.082836,0.862413,0.013043,0.240555,0.101951,1.979843,0.082836,0.862413,0.415184,7.657097,3.245209,63.020370,2.636742,50.730194,0.415184,7.657097,3.245209,63.020370,2.636742,50.730194,1956,2154,2093,2724,2101,2661,,0,,,,1.41,,0.02,0.39,1.54,33.19
139,0,4.633333333333334,-28.152,0,0,0.022378,0.285091,0.243403,1.972245,0.069813,0.856391,0.013080,0.243592,0.102671,1.978121,0.083040,0.862202,0.013080,0.243592,0.102671,1.978121,0.083040,0.862202,0.013080,0.243592,0.102671,1.978121,0.083040,0.862202,0.416359,7.753777,3.268135,62.965530,2.643242,50.717758,0.416359,7.753777,3.268135,62.965530,2.643242,50.717758,1956,2155,2093,2724,2101,2661,,0,,,,1.59,,0.04,1.44,1.83,33.21
140,0,4.666666666666667,-29.506,0,0,0.022378,0.285091,0.240572,1.972245,0.069813,0.858715,0.013188,0.248169,0.103967,1.975376,0.083242,0.861886,0.013188,0.248169,0.103967,1.975376,0.083242,0.861886,0.013188,0.248169,0.103967,1.975376,0.083242,0.861886,0.419792,7.899460,3.309372,62.878174,2.649666,50.699181,0.419792,7.899460,3.309372,62.878174,2.649666,50.699181,1956,2156,2093,2723,2101,2660,,0,,,,1.43,,0.03,0.47,1.61,33.14
141,0,4.7,-28.956,0,0,0.022378,0.285091,0.237742,1.972245,0.069813,0.858715,0.013363,0.254878,0.105643,1.971407,0.083438,0.861707,0.013363,0.254878,0.105643,1.971407,0.083438,0.861707,0.013363,0.254878,0.105643,1.971407,0.083438,0.861707,0.425362,8.113007,3.362701,62.751816,2.655914,50.688637,0.425362,8.113007,3.362701,62.751816,2.655914,50.688637,1956,2159,2094,2721,2101,2660,,0,,,,1.43,,0.03,0.40,2.25,33.20
142,0,4.733333333333333,-29.435,0,0,0.022378,0.285091,0.237742,1.972245,0.069813,0.858715,0.013563,0.264011,0.107725,1.966010,0.083623,0.861821,0.013563,0.264011,0.107725,1.966010,0.083623,0.861821,0.013563,0.264011,0.107725,1.966010,0.083623,0.861821,0.431732,8.403732,3.429008,62.580032,2.661812,50.695347,0.431732,8.403732,3.429008,62.580032,2.661812,50.695347,1956,2162,2095,2719,2102,2660,,0,,,,1.44,,0.02,0.42,1.57,33.03
143,0,4.766666666666667,-29.521,0,0,0.022378,0.287886,0.237742,1.972245,0.069813,0.858715,0.013754,0.275601,0.110404,1.959030,0.083791,0.862230,0.013754,0.275601,0.110404,1.959030,0.083791,0.862230,0.013754,0.275601,0.110404,1.959030,0.083791,0.862230,0.437798,8.772659,3.514267,62.357864,2.667168,50.719418,0.437798,8.772659,3.514267,62.357864,2.667168,50.719418,1956,2166,2096,2717,2102,2661,,0,,,,1.51,,0.03,0.39,1.60,33.14
144,0,4.8,-29.389,0,0,0.022378,0.299066,0.237742,1.972245,0.069813,0.858715,0.013911,0.289521,0.113848,1.950326,0.083939,0.862820,0.013911,0.289521,0.113848,1.950326,0.083939,0.862820,0.013911,0.289521,0.113848,1.950326,0.083939,0.862820,0.442795,9.215736,3.623894,62.080795,2.671852,50.754093,0.442795,9.215736,3.623894,62.080795,2.671852,50.754093,1956,2171,2097,2714,2102,2661,,0,,,,1.47,,0.02,0.43,1.77,33.24
145,0,4.833333333333333,-29.235,0,0,0.022378,0.310246,0.237742,1.972245,0.069813,0.858715,0.014056,0.305532,0.118115,1.939841,0.084065,0.863491,0.014056,0.305532,0.118115,1.939841,0.084065,0.863491,0.014056,0.305532,0.118115,1.939841,0.084065,0.863491,0.447418,9.725395,3.759727,61.747055,2.675865,50.793587,0.447418,9.725395,3.759727,61.747055,2.675865,50.793587,1956,2177,2098,2710,2102,2662,,0,,,,1.62,,0.03,0.48,1.64,33.12
146,0,4.866666666666666,-29.502,0,0,0.022378,0.327017,0.237742,1.972245,0.069813,0.858715,0.014256,0.323240,0.123215,1.927721,0.084173,0.864202,0.014256,0.323240,0.123215,1.927721,0.084173,0.864202,0.014256,0.323240,0.123215,1.927721,0.084173,0.864202,0.453781,10.289047,3.922066,61.361282,2.679298,50.835400,0.453781,10.289047,3.922066,61.361282,2.679298,50.835400,1956,2183,2100,2705,2102,2662,,0,,,,1.55,,0.03,0.41,1.54,33.12
147,0,4.9,-29.552,0,0,0.022378,0.340992,0.237742,1.966755,0.069813,0.858715,0.014566,0.342121,0.129087,1.914288,0.084266,0.864934,0.014566,0.342121,0.129087,1.914288,0.084266,0.864934,0.014566,0.342121,0.129087,1.914288,0.084266,0.864934,0.463638,10.890053,4.108978,60.933685,2.682281,50.878471,0.463638,10.890053,4.108978,60.933685,2.682281,50.878471,1956,2190,2102,2700,2102,2663,,0,,,,1.45,,0.03,0.41,1.62,33.20
148,0,4.933333333333334,-29.538,0,0,0.022378,0.354966,0.237742,1.955775,0.069813,0.858715,0.015022,0.361595,0.135558,1.899975,0.084351,0.865676,0.015022,0.361595,0.135558,1.899975,0.084351,0.865676,0.015022,0.361595,0.135558,1.899975,0.084351,0.865676,0.478172,11.509918,4.314949,60.478073,2.684959,50.922142,0.478172,11.509918,4.314949,60.478073,2.684959,50.922142,1956,2197,2104,2695,2102,2663,,0,,,,1.34,,0.08,0.48,1.62,33.16
149,0,4.966666666666667,-29.485,0,0,0.022378,0.368942,0.237742,1.944795,0.069813,0.858715,0.015632,0.381058,0.142380,1.885340,0.084433,0.866391,0.015632,0.381058,0.142380,1.885340,0.084433,0.866391,0.015632,0.381058,0.142380,1.885340,0.084433,0.866391,0.497589,12.129440,4.532089,60.012238,2.687599,50.964188,0.497589,12.129440,4.532089,60.012238,2.687599,50.964188,1957,2204,2107,2690,2102,2664,,0,,,,1.41,,0.02,0.39,1.75,33.16
150,0,5.0,-29.303,0,0,0.022378,0.380121,0.234912,1.933816,0.069813,0.858715,0.016355,0.399923,0.149286,1.870990,0.084519,0.866969,0.016355,0.399923,0.149286,1.870990,0.084519,0.866969,0.016355,0.399923,0.149286,1.870991,0.084519,0.866969,0.520599,12.729942,4.751923,59.555466,2.690338,50.998150,0.520599,12.729942,4.751923,59.555466,2.690338,50.998150,1957,2211,2109,2685,2102,2665,,0,,,,1.65,,0.03,0.44,1.66,33.25
151,0,5.033333333333333,-28.678,0,0,0.022378,0.394097,0.234912,1.925581,0.069813,0.858715,0.017127,0.417713,0.156019,1.857439,0.084613,0.867359,0.017127,0.417713,0.156019,1.857439,0.084613,0.867359,0.017127,0.417713,0.156019,1.857439,0.084613,0.867359,0.545158,13.296211,4.966232,59.124115,2.693306,51.021133,0.545158,13.296211,4.966232,59.124115,2.693306,51.021133,1957,2217,2112,2680,2102,2665,,0,,,,1.81,,0.04,0.75,1.69,33.13
152,0,5.066666666666666,-28.364,0,0,0.022378,0.405277,0.234912,1.917346,0.069813,0.858715,0.017895,0.434109,0.162333,1.844997,0.084717,0.867572,0.017895,0.434109,0.162333,1.844997,0.084717,0.867572,0.017895,0.434109,0.162333,1.844997,0.084717,0.867572,0.569603,13.818123,5.167236,58.728088,2.696609,51.033627,0.569603,13.818123,5.167236,58.728088,2.696609,51.033627,1957,2223,2114,2675,2102,2665,,0,,,,2.07,,0.03,0.54,1.87,33.04
153,0,5.1,-29.361,0,0,0.022378,0.416457,0.234912,1.909111,0.069813,0.858715,0.018661,0.448893,0.168084,1.833838,0.084832,0.867619,0.018661,0.448893,0.168084,1.833838,0.084832,0.867619,0.018661,0.448893,0.168084,1.833838,0.084832,0.867619,0.593994,14.288696,5.350288,58.372879,2.700279,51.036407,0.593994,14.288696,5.350288,58.372879,2.700279,51.036407,1957,2228,2116,2671,2102,2665,,0,,,,1.61,,0.03,0.46,1.54,33.14
154,0,5.133333333333334,-29.076,0,0,0.022378,0.427637,0.234912,1.898132,0.069813,0.858715,0.019426,0.461909,0.173163,1.824075,0.084958,0.867491,0.019426,0.461909,0.173163,1.824075,0.084958,0.867491,0.019426,0.461909,0.173163,1.824075,0.084958,0.867491,0.618347,14.703026,5.511948,58.062119,2.704285,51.028870,0.618347,14.703026,5.511948,58.062119,2.704285,51.028870,1958,2233,2118,2668,2102,2665,,0,,,,1.62,,0.04,0.58,1.69,33.15
155,0,5.166666666666667,-29.575,0,0,0.022378,0.438817,0.234912,1.892641,0.069813,0.858715,0.020153,0.473073,0.177494,1.815766,0.085089,0.867138,0.020153,0.473073,0.177494,1.815766,0.085089,0.867138,0.020153,0.473073,0.177494,1.815766,0.085089,0.867138,0.641479,15.058388,5.649796,57.797607,2.708458,51.008121,0.641479,15.058388,5.649796,57.797607,2.708458,51.008121,1958,2237,2119,2664,2102,2665,,0,,,,1.50,,0.03,0.41,1.56,33.17
156,0,5.2,-29.492,0,0,0.022378,0.444407,0.232082,1.884407,0.069813,0.858715,0.020797,0.482399,0.181057,1.808873,0.085226,0.866494,0.020797,0.482399,0.181057,1.808873,0.085226,0.866494,0.020797,0.482399,0.181057,1.808873,0.085226,0.866494,0.661980,15.355255,5.763222,57.578232,2.712822,50.970215,0.661980,15.355255,5.763222,57.578232,2.712822,50.970215,1958,2240,2120,2662,2103,2664,,0,,,,1.46,,0.03,0.42,1.65,33.19
157,0,5.233333333333333,-29.118,0,0,0.022378,0.447202,0.232082,1.876172,0.069813,0.858715,0.021343,0.489978,0.183892,1.803313,0.085372,0.865551,0.021343,0.489978,0.183892,1.803313,0.085372,0.865551,0.021343,0.489978,0.183892,1.803313,0.085372,0.865551,0.679352,15.596481,5.853462,57.401245,2.717468,50.914753,0.679352,15.596481,5.853462,57.401245,2.717468,50.914753,1958,2243,2121,2660,2103,2663,,0,,,,1.68,,0.03,0.57,1.64,33.19
158,0,5.266666666666667,-29.446,0,0,0.022378,0.455587,0.232082,1.865192,0.071348,0.858715,0.021785,0.495924,0.186072,1.798956,0.085526,0.864369,0.021785,0.495924,0.186072,1.798956,0.085526,0.864369,0.021785,0.495924,0.186072,1.798956,0.085526,0.864369,0.693443,15.785744,5.922867,57.262543,2.722374,50.845222,0.693443,15.785744,5.922867,57.262543,2.722374,50.845222,1958,2245,2122,2658,2103,2662,,0,,,,1.60,,0.02,0.41,1.56,33.20
159,0,5.3,-29.484,0,0,0.025821,0.463972,0.232082,1.859702,0.075950,0.858715,0.022110,0.500351,0.187706,1.795642,0.085682,0.863074,0.022110,0.500351,0.187706,1.795642,0.085682,0.863074,0.022110,0.500351,0.187706,1.795642,0.085682,0.863074,0.703789,15.926682,5.974869,57.157059,2.727341,50.769077,0.703789,15.926682,5.974869,57.157059,2.727341,50.769077,1958,2247,2123,2657,2103,2661,,0,,,,1.40,,0.02,0.39,1.72,33.17
160,0,5.333333333333333,-28.915,0,0,0.025821,0.469562,0.232082,1.854213,0.079019,0.858715,0.022328,0.503395,0.188910,1.793228,0.085834,0.861849,0.022328,0.503395,0.188910,1.793228,0.085834,0.861849,0.022328,0.503395,0.188910,1.793228,0.085834,0.861849,0.710724,16.023552,6.013199,57.080215,2.732178,50.697029,0.710724,16.023552,6.013199,57.080215,2.732178,50.697029,1958,2248,2123,2656,2103,2660,,0,,,,1.64,,0.03,0.50,1.85,33.13
161,0,5.366666666666666,-28.803,0,0,0.025821,0.472357,0.232082,1.848722,0.082088,0.858715,0.022469,0.505274,0.189790,1.791544,0.085979,0.860857,0.022469,0.505274,0.189790,1.791544,0.085979,0.860857,0.022469,0.505274,0.189790,1.791544,0.085979,0.860857,0.715210,16.083382,6.041191,57.026596,2.736786,50.638664,0.715210,16.083382,6.041191,57.026596,2.736786,50.638664,1959,2248,2124,2656,2103,2659,,0,,,,1.69,,0.04,0.46,1.81,33.02
162,0,5.4,-28.958,0,0,0.025821,0.475152,0.232082,1.843232,0.082088,0.858715,0.022546,0.506327,0.190459,1.790334,0.086113,0.860219,0.022546,0.506327,0.190459,1.790334,0.086113,0.860219,0.022546,0.506327,0.190459,1.790334,0.086113,0.860219,0.717651,16.116882,6.062485,56.988098,2.741051,50.601101,0.717651,16.116882,6.062485,56.988098,2.741051,50.601101,1959,2249,2124,2655,2103,2659,,0,,,,1.72,,0.04,0.52,1.68,33.13
163,0,5.433333333333334,-28.573,0,0,0.025821,0.475152,0.232082,1.843232,0.082088,0.858715,0.022513,0.506971,0.191052,1.789293,0.086233,0.860006,0.022513,0.506971,0.191052,1.789293,0.086233,0.860006,0.022513,0.506971,0.191052,1.789293,0.086233,0.860006,0.716606,16.137398,6.081367,56.954971,2.744881,50.588573,0.716606,16.137398,6.081367,56.954971,2.744881,50.588573,1959,2249,2124,2655,2103,2659,,0,,,,1.83,,0.04,0.56,1.89,33.10
164,0,5.466666666666667,-29.422,0,0,0.025821,0.475152,0.232082,1.843232,0.082088,0.858715,0.022353,0.507671,0.191698,1.788114,0.086335,0.860221,0.022353,0.507671,0.191698,1.788114,0.086335,0.860221,0.022353,0.507671,0.191698,1.788114,0.086335,0.860221,0.711525,16.159676,6.101944,56.917435,2.748131,50.601257,0.711525,16.159676,6.101944,56.917435,2.748131,50.601257,1958,2249,2124,2654,2103,2659,,0,,,,1.57,,0.03,0.41,1.58,33.17
165,0,5.5,-29.603,0,0,0.025821,0.475152,0.232082,1.843232,0.082088,0.858715,0.022110,0.508908,0.192485,1.786471,0.086418,0.860803,0.022110,0.508908,0.192485,1.786471,0.086418,0.860803,0.022110,0.508908,0.192485,1.786470,0.086418,0.860803,0.703789,16.199051,6.126999,56.865112,2.750763,50.635452,0.703789,16.199051,6.126999,56.865112,2.750763,50.635452,1958,2250,2125,2654,2103,2659,,0,,,,1.47,,0.02,0.40,1.53,33.13
