step,boundary,start_monotonic,lateness_ms,overrun,reanchored,measured_act_shoulder_pan,measured_act_shoulder_lift,measured_act_elbow_flex,measured_act_wrist_flex,measured_act_wrist_roll,measured_act_gripper,policy_act_shoulder_pan,policy_act_shoulder_lift,policy_act_elbow_flex,policy_act_wrist_flex,policy_act_wrist_roll,policy_act_gripper,requested_act_shoulder_pan,requested_act_shoulder_lift,requested_act_elbow_flex,requested_act_wrist_flex,requested_act_wrist_roll,requested_act_gripper,executed_act_shoulder_pan,executed_act_shoulder_lift,executed_act_elbow_flex,executed_act_wrist_flex,executed_act_wrist_roll,executed_act_gripper,sent_physical_shoulder_pan,sent_physical_shoulder_lift,sent_physical_elbow_flex,sent_physical_wrist_flex,sent_physical_wrist_roll,sent_physical_gripper,returned_physical_shoulder_pan,returned_physical_shoulder_lift,returned_physical_elbow_flex,returned_physical_wrist_flex,returned_physical_wrist_roll,returned_physical_gripper,raw_goal_ticks_shoulder_pan,raw_goal_ticks_shoulder_lift,raw_goal_ticks_elbow_flex,raw_goal_ticks_wrist_flex,raw_goal_ticks_wrist_roll,raw_goal_ticks_gripper,hold_reason,consecutive_holds,frame_seq,frame_unix_time,frame_age_ms,read_ms,observe_ms,infer_ms,gate_ms,send_ms,step_ms
115,0,,0.000,0,0,-0.013324,-1.267459,1.419125,1.694220,-0.001657,0.559254,-0.026557,-0.824580,1.021423,1.776927,0.010102,0.642932,-0.026557,-0.824580,1.021423,1.776927,0.010102,0.642932,-0.026556,-0.824580,1.021423,1.776927,0.010102,0.642932,-0.845322,-26.247192,32.512909,56.561356,0.321556,37.819530,,,,,,,1944,1772,2417,2650,2054,2472,,0,,,,0.05,,0.01,0.26,0.71,1.83
116,0,,0.000,0,0,-0.015823,-1.136307,1.300314,1.720382,0.001498,0.585769,-0.028846,-0.702766,0.911069,1.801109,0.013077,0.667691,-0.028846,-0.702766,0.911069,1.801109,0.013077,0.667691,-0.028846,-0.702766,0.911069,1.801109,0.013077,0.667691,-0.918182,-22.369743,29.000214,57.331085,0.416245,39.275917,,,,,,,1944,1816,2378,2659,2056,2493,,0,,,,0.05,,0.01,0.26,0.72,1.81
117,0,,0.000,0,0,-0.018147,-1.014373,1.190192,1.744549,0.004433,0.610376,-0.031018,-0.585633,0.805174,1.824227,0.015951,0.691486,-0.031018,-0.585633,0.805174,1.824227,0.015951,0.691486,-0.031018,-0.585633,0.805174,1.824227,0.015951,0.691486,-0.987335,-18.641289,25.629486,58.066956,0.507721,40.675621,,,,,,,1943,1858,2341,2668,2057,2514,,0,,,,0.05,,0.01,0.25,0.79,1.81
118,0,,0.000,0,0,-0.020572,-0.886163,1.074728,1.769799,0.007522,0.636204,-0.033197,-0.474058,0.704490,1.846111,0.018699,0.714236,-0.033197,-0.474058,0.704490,1.846111,0.018699,0.714236,-0.033197,-0.474058,0.704490,1.846111,0.018699,0.714236,-1.056686,-15.089729,22.424614,58.763535,0.595200,42.013885,,,,,,,1942,1898,2305,2676,2059,2533,,0,,,,0.05,,0.01,0.26,0.69,1.72
119,0,,0.000,0,0,-0.022928,-0.761777,0.963146,1.794088,0.010522,0.661193,-0.035333,-0.368869,0.609694,1.866654,0.021307,0.735851,-0.035333,-0.368869,0.609694,1.866654,0.021307,0.735851,-0.035333,-0.368869,0.609694,1.866653,0.021307,0.735851,-1.124680,-11.741463,19.407181,59.417419,0.678207,43.285374,,,,,,,1942,1936,2272,2683,2061,2552,,0,,,,0.08,,0.01,0.41,0.82,2.10
120,0,,0.000,0,0,-0.025090,-0.648922,0.862328,1.815937,0.013246,0.683830,-0.037458,-0.270841,0.521417,1.885812,0.023759,0.756212,-0.037458,-0.270841,0.521417,1.885812,0.023759,0.756212,-0.037458,-0.270841,0.521417,1.885812,0.023759,0.756212,-1.192322,-8.621147,16.597221,60.027237,0.756279,44.483040,,,,,,,1941,1971,2241,2690,2062,2569,,0,,,,0.05,,0.01,0.25,0.66,1.69
121,0,,0.000,0,0,-0.027362,-0.533321,0.759415,1.838171,0.016042,0.707056,-0.039584,-0.180618,0.440198,1.903450,0.026042,0.775139,-0.039584,-0.180618,0.440198,1.903450,0.026042,0.775139,-0.039584,-0.180618,0.440198,1.903450,0.026042,0.775139,-1.259987,-5.749245,14.011932,60.588699,0.828957,45.596420,,,,,,,1941,2003,2212,2696,2064,2586,,0,,,,0.05,,0.01,0.24,0.66,1.71
122,0,,0.000,0,0,-0.029593,-0.424229,0.662704,1.859007,0.018689,0.729022,-0.041649,-0.098726,0.366494,1.919420,0.028140,0.792444,-0.041649,-0.098726,0.366494,1.919420,0.028140,0.792444,-0.041649,-0.098726,0.366494,1.919420,0.028140,0.792444,-1.325714,-3.142532,11.665871,61.097015,0.895714,46.614330,,,,,,,1940,2032,2186,2702,2065,2600,,0,,,,0.05,,0.01,0.24,0.66,1.64
123,0,,0.000,0,0,-0.031657,-0.328086,0.577825,1.877252,0.021030,0.748426,-0.043492,-0.025614,0.300698,1.933637,0.030042,0.807971,-0.043492,-0.025614,0.300698,1.933637,0.030042,0.807971,-0.043492,-0.025614,0.300698,1.933637,0.030042,0.807971,-1.384392,-0.815315,9.571503,61.549591,0.956261,47.527714,,,,,,,1939,2058,2163,2707,2067,2614,,0,,,,0.06,,0.01,0.25,0.65,1.76
124,0,,0.000,0,0,-0.033799,-0.232727,0.493921,1.895248,0.023367,0.767731,-0.045053,0.038379,0.243123,1.946093,0.031745,0.821581,-0.045053,0.038379,0.243123,1.946093,0.031745,0.821581,-0.045053,0.038379,0.243123,1.946093,0.031745,0.821581,-1.434090,1.221657,7.738853,61.946060,1.010475,48.328316,,,,,,,1939,2081,2142,2712,2068,2626,,0,,,,0.05,,0.03,0.28,0.70,1.91
125,0,,0.000,0,0,-0.035809,-0.145869,0.417842,1.911520,0.025510,0.785317,-0.046328,0.093102,0.193914,1.956793,0.033245,0.833188,-0.046328,0.093102,0.193914,1.956793,0.033245,0.833188,-0.046328,0.093102,0.193914,1.956793,0.033245,0.833188,-1.474678,2.963531,6.172478,62.286636,1.058220,49.011059,,,,,,,1939,2101,2125,2716,2069,2636,,0,,,,0.06,,0.01,0.32,0.72,1.93
126,0,,0.000,0,0,-0.037532,-0.072236,0.353659,1.925222,0.027344,0.800183,-0.047287,0.138621,0.153001,1.965754,0.034537,0.842825,-0.047287,0.138621,0.153001,1.965754,0.034537,0.842825,-0.047287,0.138621,0.153001,1.965754,0.034537,0.842825,-1.505203,4.412437,4.870178,62.571884,1.099358,49.577938,,,,,,,1938,2117,2111,2719,2070,2644,,0,,,,0.06,,0.01,0.25,0.66,1.78
127,0,,0.000,0,0,-0.039153,-0.002411,0.293083,1.938154,0.029107,0.814218,-0.047920,0.175200,0.120120,1.972977,0.035623,0.850611,-0.047920,0.175200,0.120120,1.972977,0.035623,0.850611,-0.047920,0.175200,0.120120,1.972977,0.035623,0.850611,-1.525330,5.576775,3.823540,62.801804,1.133904,50.035954,,,,,,,1938,2130,2099,2722,2070,2651,,0,,,,0.07,,0.01,0.24,0.64,1.72
128,0,,0.000,0,0,-0.040509,0.058012,0.241008,1.949265,0.030658,0.826270,-0.048322,0.203318,0.094785,1.978529,0.036502,0.856709,-0.048322,0.203318,0.094785,1.978529,0.036502,0.856709,-0.048322,0.203318,0.094785,1.978529,0.036502,0.856709,-1.538132,6.471802,3.017090,62.978531,1.161911,50.394661,,,,,,,1938,2140,2090,2724,2071,2656,,0,,,,0.05,,0.01,0.28,0.64,1.66
129,0,,0.000,0,0,-0.041536,0.106361,0.199643,1.958081,0.031921,0.835840,-0.048587,0.223658,0.076318,1.982644,0.037186,0.861287,-0.048587,0.223658,0.076318,1.982644,0.037186,0.861287,-0.048587,0.223658,0.076318,1.982644,0.037186,0.861287,-1.546570,7.119247,2.429283,63.109512,1.183678,50.663960,,,,,,,1938,2148,2083,2725,2071,2660,,0,,,,0.05,,0.01,0.24,0.68,1.68
130,0,,0.000,0,0,-0.042386,0.149162,0.163294,1.965822,0.033066,0.844272,-0.048739,0.237144,0.063829,1.985580,0.037696,0.864499,-0.048739,0.237144,0.063829,1.985580,0.037696,0.864499,-0.048739,0.237144,0.063829,1.985580,0.037696,0.864499,-1.551422,7.548538,2.031746,63.202972,1.199898,50.852871,,,,,,,1938,2152,2079,2726,2072,2662,,0,,,,0.05,,0.01,0.24,0.71,1.71
131,0,,0.000,0,0,-0.043019,0.183298,0.134565,1.971955,0.034004,0.850973,-0.048800,0.244959,0.056219,1.987551,0.038062,0.866480,-0.048800,0.244959,0.056219,1.987551,0.038062,0.866480,-0.048800,0.244959,0.056219,1.987551,0.038062,0.866480,-1.553360,7.797287,1.789513,63.265701,1.211533,50.969429,,,,,,,1938,2155,2076,2727,2072,2664,,0,,,,0.05,,0.01,0.24,0.68,1.77
132,0,,0.000,0,0,-0.043450,0.208128,0.113853,1.976423,0.034711,0.855825,-0.048797,0.248460,0.052298,1.988760,0.038317,0.867397,-0.048797,0.248460,0.052298,1.988760,0.038317,0.867397,-0.048797,0.248460,0.052298,1.988760,0.038317,0.867397,-1.553253,7.908737,1.664688,63.304184,1.219681,51.023354,,,,,,,1938,2156,2075,2728,2072,2665,,0,,,,0.05,,0.01,0.25,0.69,1.75
133,0,,0.000,0,0,-0.043764,0.227680,0.097655,1.979992,0.035300,0.859597,-0.048660,0.249050,0.050957,1.989434,0.038495,0.867468,-0.048660,0.249050,0.050957,1.989434,0.038495,0.867468,-0.048660,0.249050,0.050957,1.989434,0.038495,0.867468,-1.548897,7.927513,1.622009,63.325638,1.225327,51.027523,,,,,,,1938,2157,2075,2728,2072,2665,,0,,,,0.05,,0.01,0.31,0.78,2.04
134,0,,0.000,0,0,-0.043944,0.241211,0.086516,1.982538,0.035744,0.862096,-0.048341,0.248159,0.051213,1.989677,0.038621,0.866911,-0.048341,0.248159,0.051213,1.989677,0.038621,0.866911,-0.048341,0.248159,0.051213,1.989677,0.038621,0.866911,-1.538727,7.899139,1.630165,63.333389,1.229332,50.994747,,,,,,,1938,2156,2075,2728,2072,2665,,0,,,,0.05,,0.02,0.32,0.77,1.96
135,0,,0.000,0,0,-0.044015,0.249558,0.079710,1.984178,0.036055,0.863456,-0.047935,0.247151,0.052286,1.989403,0.038711,0.866053,-0.047935,0.247151,0.052286,1.989403,0.038711,0.866053,-0.047935,0.247151,0.052286,1.989403,0.038711,0.866053,-1.525833,7.867050,1.664330,63.324661,1.232193,50.944267,,,,,,,1938,2156,2075,2728,2072,2664,,0,,,,0.07,,0.02,0.29,0.71,1.87
136,0,,0.000,0,0,-0.044068,0.255018,0.075416,1.985246,0.036300,0.864059,-0.047549,0.247172,0.053720,1.988348,0.038777,0.865168,-0.047549,0.247172,0.053720,1.988348,0.038777,0.865168,-0.047549,0.247172,0.053720,1.988349,0.038777,0.865168,-1.513535,7.867722,1.709953,63.291092,1.234314,50.892246,,,,,,,1938,2156,2075,2727,2072,2663,,0,,,,0.05,,0.01,0.25,0.68,1.75
137,0,,0.000,0,0,-0.044115,0.258290,0.073257,1.985644,0.036478,0.864147,-0.047232,0.249014,0.055446,1.986204,0.038830,0.864415,-0.047232,0.249014,0.055446,1.986204,0.038830,0.864415,-0.047232,0.249014,0.055446,1.986204,0.038830,0.864415,-1.503433,7.926369,1.764908,63.222839,1.236000,50.847935,,,,,,,1938,2157,2076,2727,2072,2662,,0,,,,0.05,,0.01,0.25,0.67,1.68
138,0,,0.000,0,0,-0.044154,0.260485,0.072562,1.985696,0.036601,0.864155,-0.046972,0.253165,0.057621,1.982683,0.038874,0.863881,-0.046972,0.253165,0.057621,1.982683,0.038874,0.863881,-0.046972,0.253165,0.057621,1.982683,0.038874,0.863881,-1.495178,8.058487,1.834122,63.110764,1.237404,50.816536,,,,,,,1938,2158,2077,2725,2072,2662,,0,,,,0.05,,0.01,0.24,0.68,1.72
139,0,,0.000,0,0,-0.044192,0.262939,0.072475,1.985672,0.036699,0.864151,-0.046734,0.259856,0.060467,1.977536,0.038912,0.863584,-0.046734,0.259856,0.060467,1.977536,0.038912,0.863584,-0.046734,0.259856,0.060467,1.977536,0.038912,0.863584,-1.487595,8.271477,1.924721,62.946930,1.238617,50.799076,,,,,,,1938,2160,2078,2723,2072,2662,,0,,,,0.05,,0.01,0.23,0.63,1.72
140,0,,0.000,0,0,-0.044225,0.266305,0.072488,1.984942,0.036774,0.864142,-0.046497,0.269132,0.064169,1.970520,0.038942,0.863444,-0.046497,0.269132,0.064169,1.970520,0.038942,0.863444,-0.046497,0.269132,0.064169,1.970520,0.038942,0.863444,-1.480034,8.566727,2.042564,62.723587,1.239563,50.790806,,,,,,,1938,2164,2079,2721,2072,2662,,0,,,,0.05,,0.01,0.23,0.64,1.65
141,0,,0.000,0,0,-0.044254,0.270853,0.072736,1.982761,0.036828,0.864130,-0.046257,0.280867,0.068807,1.961543,0.038958,0.863409,-0.046257,0.280867,0.068807,1.961543,0.038958,0.863409,-0.046257,0.280867,0.068807,1.961543,0.038958,0.863409,-1.472404,8.940269,2.190186,62.437851,1.240074,50.788761,,,,,,,1939,2168,2081,2718,2072,2662,,0,,,,0.05,,0.01,0.25,0.68,1.77
142,0,,0.000,0,0,-0.044281,0.277621,0.073960,1.978339,0.036873,0.864117,-0.046033,0.294775,0.074366,1.950750,0.038959,0.863474,-0.046033,0.294775,0.074366,1.950750,0.038959,0.863474,-0.046034,0.294775,0.074366,1.950750,0.038959,0.863474,-1.465294,9.382988,2.367142,62.094284,1.240089,50.792576,,,,,,,1939,2173,2083,2714,2072,2662,,0,,,,0.05,,0.01,0.32,0.66,1.88
143,0,,0.000,0,0,-0.044305,0.286463,0.076488,1.971821,0.036909,0.864104,-0.045833,0.310449,0.080800,1.938458,0.038944,0.863606,-0.045833,0.310449,0.080800,1.938458,0.038944,0.863606,-0.045833,0.310449,0.080800,1.938458,0.038944,0.863606,-1.458916,9.881905,2.571930,61.703033,1.239609,50.800346,,,,,,,1939,2179,2085,2709,2072,2662,,0,,,,0.05,,0.01,0.27,0.69,1.77
144,0,,0.000,0,0,-0.044324,0.296709,0.080040,1.963872,0.036941,0.864094,-0.045669,0.327448,0.087969,1.925023,0.038912,0.863768,-0.045669,0.327448,0.087969,1.925023,0.038912,0.863768,-0.045669,0.327448,0.087969,1.925024,0.038912,0.863768,-1.453674,10.422989,2.800140,61.275406,1.238594,50.809860,,,,,,,1939,2185,2088,2704,2072,2662,,0,,,,0.05,,0.01,0.25,0.65,1.66
145,0,,0.000,0,0,-0.044342,0.309659,0.084999,1.953575,0.036975,0.864087,-0.045551,0.345362,0.095633,1.910760,0.038863,0.863932,-0.045551,0.345362,0.095633,1.910760,0.038863,0.863932,-0.045551,0.345362,0.095633,1.910760,0.038863,0.863932,-1.449928,10.993217,3.044106,60.821365,1.237038,50.819527,,,,,,,1939,2191,2090,2699,2072,2662,,0,,,,0.06,,0.01,0.24,0.65,1.68
146,0,,0.000,0,0,-0.044358,0.324290,0.090920,1.941821,0.037007,0.864082,-0.045479,0.363766,0.103555,1.896012,0.038795,0.864086,-0.045479,0.363766,0.103555,1.896012,0.038795,0.864086,-0.045479,0.363766,0.103555,1.896011,0.038795,0.864086,-1.447655,11.579041,3.296257,60.351913,1.234879,50.828613,,,,,,,1939,2198,2093,2694,2072,2662,,0,,,,0.05,,0.01,0.27,0.68,1.69
147,0,,0.000,0,0,-0.044372,0.339312,0.097183,1.929693,0.037036,0.864081,-0.045449,0.382199,0.111503,1.881173,0.038713,0.864221,-0.045449,0.382199,0.111503,1.881173,0.038713,0.864221,-0.045449,0.382199,0.111503,1.881173,0.038713,0.864221,-1.446686,12.165764,3.549263,59.879608,1.232254,50.836529,,,,,,,1939,2204,2096,2688,2072,2662,,0,,,,0.05,,0.01,0.24,0.68,1.77
148,0,,0.000,0,0,-0.044386,0.356424,0.104437,1.915835,0.037065,0.864081,-0.045447,0.400207,0.119227,1.866656,0.038620,0.864323,-0.045447,0.400207,0.119227,1.866656,0.038620,0.864323,-0.045447,0.400207,0.119227,1.866656,0.038620,0.864323,-1.446617,12.738991,3.795120,59.417511,1.229309,50.842499,,,,,,,1939,2211,2099,2683,2072,2662,,0,,,,0.05,,0.01,0.24,0.68,1.69
149,0,,0.000,0,0,-0.044400,0.374100,0.111982,1.901537,0.037091,0.864084,-0.045457,0.417354,0.126485,1.852898,0.038526,0.864380,-0.045457,0.417354,0.126485,1.852898,0.038526,0.864380,-0.045457,0.417354,0.126485,1.852898,0.038526,0.864380,-1.446945,13.284775,4.026138,58.979568,1.226318,50.845886,,,,,,,1939,2217,2101,2678,2072,2662,,0,,,,0.05,,0.01,0.27,0.71,1.87
150,0,,0.000,0,0,-0.044413,0.390870,0.119130,1.888023,0.037115,0.864087,-0.045490,0.433225,0.133069,1.840303,0.038438,0.864379,-0.045490,0.433225,0.133069,1.840303,0.038438,0.864379,-0.045490,0.433225,0.133069,1.840303,0.038438,0.864379,-1.447990,13.789986,4.235718,58.578659,1.223503,50.845848,,,,,,,1939,2222,2104,2673,2072,2662,,0,,,,0.06,,0.01,0.25,0.63,1.78
151,0,,0.000,0,0,-0.044427,0.408575,0.126615,1.873849,0.037138,0.864091,-0.045569,0.447471,0.138809,1.829181,0.038358,0.864338,-0.045569,0.447471,0.138809,1.829181,0.038358,0.864338,-0.045569,0.447471,0.138809,1.829181,0.038358,0.864338,-1.450523,14.243439,4.418434,58.224640,1.220993,50.843407,,,,,,,1939,2228,2106,2669,2072,2662,,0,,,,0.05,,0.01,0.26,0.66,1.81
152,0,,0.000,0,0,-0.044442,0.425553,0.133686,1.860428,0.037158,0.864094,-0.045703,0.459809,0.143571,1.819715,0.038293,0.864308,-0.045703,0.459809,0.143571,1.819715,0.038293,0.864308,-0.045703,0.459809,0.143571,1.819714,0.038293,0.864308,-1.454773,14.636185,4.570023,57.923309,1.218918,50.841652,,,,,,,1939,2232,2107,2666,2072,2662,,0,,,,0.05,,0.01,0.25,0.69,1.82
153,0,,0.000,0,0,-0.044457,0.440518,0.139780,1.848793,0.037177,0.864097,-0.045831,0.469989,0.147343,1.812029,0.038242,0.864300,-0.045831,0.469989,0.147343,1.812029,0.038242,0.864300,-0.045830,0.469989,0.147343,1.812029,0.038242,0.864300,-1.458832,14.960220,4.690079,57.678680,1.217293,50.841175,,,,,,,1939,2236,2109,2663,2072,2662,,0,,,,0.05,,0.01,0.29,0.68,1.81
154,0,,0.000,0,0,-0.044475,0.455110,0.145551,1.837659,0.037195,0.864099,-0.045901,0.477848,0.150176,1.806185,0.038202,0.864318,-0.045901,0.477848,0.150176,1.806185,0.038202,0.864318,-0.045901,0.477848,0.150176,1.806185,0.038202,0.864318,-1.461060,15.210365,4.780258,57.492676,1.216003,50.842239,,,,,,,1939,2238,2110,2661,2072,2662,,0,,,,0.05,,0.01,0.24,0.67,1.69
155,0,,0.000,0,0,-0.044493,0.467923,0.150456,1.828109,0.037213,0.864101,-0.045924,0.483375,0.152159,1.802117,0.038166,0.864353,-0.045924,0.483375,0.152159,1.802117,0.038166,0.864353,-0.045924,0.483375,0.152159,1.802117,0.038166,0.864353,-1.461807,15.386292,4.843369,57.363159,1.214851,50.844276,,,,,,,1939,2240,2110,2660,2072,2662,,0,,,,0.05,,0.01,0.24,0.70,1.77
156,0,,0.000,0,0,-0.044511,0.478146,0.154248,1.820679,0.037228,0.864104,-0.045933,0.486751,0.153418,1.799606,0.038131,0.864401,-0.045933,0.486751,0.153418,1.799606,0.038131,0.864401,-0.045933,0.486751,0.153418,1.799606,0.038131,0.864401,-1.462105,15.493774,4.883453,57.283234,1.213753,50.847107,,,,,,,1939,2242,2111,2659,2072,2662,,0,,,,0.05,,0.01,0.24,0.65,1.71
157,0,,0.000,0,0,-0.044529,0.486979,0.157436,1.814428,0.037243,0.864107,-0.045939,0.488342,0.154113,1.798353,0.038100,0.864491,-0.045939,0.488342,0.154113,1.798353,0.038100,0.864491,-0.045939,0.488342,0.154113,1.798354,0.038100,0.864491,-1.462273,15.544418,4.905579,57.243378,1.212761,50.852386,,,,,,,1939,2242,2111,2658,2072,2662,,0,,,,0.05,,0.01,0.24,0.73,1.74
158,0,,0.000,0,0,-0.044548,0.493681,0.159806,1.809825,0.037258,0.864112,-0.045949,0.488650,0.154421,1.797987,0.038072,0.864618,-0.045949,0.488650,0.154421,1.797987,0.038072,0.864618,-0.045949,0.488650,0.154421,1.797987,0.038072,0.864618,-1.462593,15.554214,4.915367,57.231689,1.211861,50.859909,,,,,,,1939,2242,2111,2658,2072,2663,,0,,,,0.06,,0.01,0.26,0.66,1.70
159,0,,0.000,0,0,-0.044565,0.498183,0.161385,1.806833,0.037271,0.864119,-0.045977,0.488264,0.154543,1.798055,0.038041,0.864722,-0.045977,0.488264,0.154543,1.798055,0.038041,0.864722,-0.045977,0.488264,0.154543,1.798055,0.038041,0.864722,-1.463486,15.541931,4.919243,57.233871,1.210869,50.865990,,,,,,,1939,2242,2111,2658,2072,2663,,0,,,,0.05,,0.01,0.27,0.70,1.83
160,0,,0.000,0,0,-0.044583,0.501332,0.162510,1.804805,0.037284,0.864127,-0.046007,0.487789,0.154686,1.798092,0.038004,0.864715,-0.046007,0.487789,0.154686,1.798092,0.038004,0.864715,-0.046007,0.487789,0.154686,1.798092,0.038004,0.864715,-1.464462,15.526817,4.923820,57.235031,1.209702,50.865597,,,,,,,1939,2242,2111,2658,2072,2663,,0,,,,0.05,,0.01,0.38,0.79,2.20
161,0,,0.000,0,0,-0.044602,0.503203,0.163230,1.803612,0.037296,0.864136,-0.046010,0.487787,0.155020,1.797672,0.037961,0.864522,-0.046010,0.487787,0.155020,1.797672,0.037961,0.864522,-0.046010,0.487787,0.155020,1.797672,0.037961,0.864522,-1.464531,15.526749,4.934433,57.221680,1.208328,50.854248,,,,,,,1939,2242,2111,2658,2072,2662,,0,,,,0.05,,0.01,0.30,0.68,1.81
162,0,,0.000,0,0,-0.044619,0.504234,0.163701,1.802891,0.037307,0.864142,-0.045976,0.488713,0.155653,1.796435,0.037912,0.864135,-0.045976,0.488713,0.155653,1.796435,0.037912,0.864135,-0.045976,0.488713,0.155653,1.796434,0.037912,0.864135,-1.463470,15.556213,4.954575,57.182281,1.206779,50.831459,,,,,,,1939,2242,2111,2657,2072,2662,,0,,,,0.05,,0.01,0.24,0.65,1.70
163,0,,0.000,0,0,-0.044637,0.505046,0.164155,1.802150,0.037318,0.864142,-0.045960,0.490860,0.156646,1.794153,0.037860,0.863620,-0.045960,0.490860,0.156646,1.794153,0.037860,0.863620,-0.045960,0.490860,0.156646,1.794153,0.037860,0.863620,-1.462944,15.624573,4.986191,57.109665,1.205109,50.801193,,,,,,,1939,2243,2112,2657,2072,2662,,0,,,,0.09,,0.01,0.25,0.71,1.87
164,0,,0.000,0,0,-0.044654,0.506030,0.164700,1.801074,0.037327,0.864134,-0.045979,0.494365,0.158000,1.790753,0.037805,0.863079,-0.045979,0.494365,0.158000,1.790753,0.037805,0.863079,-0.045979,0.494365,0.158000,1.790753,0.037805,0.863079,-1.463554,15.736130,5.029312,57.001419,1.203362,50.769379,,,,,,,1939,2244,2112,2655,2072,2661,,0,,,,0.05,,0.01,0.24,0.65,1.67
165,0,,0.000,0,0,-0.044670,0.507479,0.165395,1.799481,0.037335,0.864118,-0.045992,0.499248,0.159667,1.786233,0.037749,0.862613,-0.045992,0.499248,0.159667,1.786233,0.037749,0.862613,-0.045992,0.499248,0.159667,1.786233,0.037749,0.862613,-1.463959,15.891556,5.082344,56.857559,1.201591,50.741959,,,,,,,1939,2246,2113,2654,2072,2661,,0,,,,0.05,,0.01,0.25,0.66,1.70
166,0,,0.000,0,0,-0.044688,0.509903,0.166403,1.796930,0.037342,0.864093,-0.045975,0.505435,0.161564,1.780640,0.037696,0.862276,-0.045975,0.505435,0.161564,1.780640,0.037696,0.862276,-0.045975,0.505435,0.161564,1.780640,0.037696,0.862276,-1.463432,16.088509,5.142746,56.679550,1.199913,50.722145,,,,,,,1939,2248,2114,2652,2072,2661,,0,,,,0.05,,0.01,0.24,0.68,1.71
167,0,,0.000,0,0,-0.044704,0.513377,0.167686,1.793430,0.037348,0.864060,-0.045955,0.512787,0.163644,1.774056,0.037649,0.862097,-0.045955,0.512787,0.163644,1.774056,0.037649,0.862097,-0.045955,0.512787,0.163644,1.774056,0.037649,0.862097,-1.462799,16.322517,5.208946,56.469940,1.198410,50.711609,,,,,,,1939,2251,2114,2649,2072,2660,,0,,,,0.05,,0.01,0.24,0.67,1.67
168,0,,0.000,0,0,-0.044720,0.517692,0.169133,1.789219,0.037353,0.863999,-0.045925,0.521112,0.165874,1.766608,0.037612,0.862064,-0.045925,0.521112,0.165874,1.766608,0.037612,0.862064,-0.045925,0.521112,0.165874,1.766608,0.037612,0.862064,-1.461838,16.587517,5.279945,56.232880,1.197243,50.709637,,,,,,,1939,2254,2115,2647,2072,2660,,0,,,,0.05,,0.01,0.30,0.68,1.86
169,0,,0.000,0,0,-0.044736,0.523463,0.170919,1.783705,0.037358,0.863922,-0.045884,0.530190,0.168258,1.758487,0.037589,0.862167,-0.045884,0.530190,0.168258,1.758487,0.037589,0.862167,-0.045884,0.530190,0.168258,1.758487,0.037589,0.862167,-1.460533,16.876480,5.355820,55.974365,1.196495,50.715683,,,,,,,1939,2257,2116,2644,2071,2660,,0,,,,0.05,,0.01,0.30,0.68,1.87
170,0,,0.000,0,0,-0.044751,0.530288,0.172911,1.777286,0.037362,0.863877,-0.045871,0.539782,0.170824,1.749870,0.037578,0.862387,-0.045871,0.539782,0.170824,1.749870,0.037578,0.862387,-0.045871,0.539782,0.170824,1.749870,0.037578,0.862387,-1.460136,17.181801,5.437492,55.700089,1.196144,50.728626,,,,,,,1939,2261,2117,2640,2071,2661,,0,,,,0.05,,0.01,0.29,0.67,1.76
171,0,,0.000,0,0,-0.044765,0.537560,0.174958,1.770515,0.037365,0.863851,-0.045893,0.549626,0.173608,1.740920,0.037578,0.862677,-0.045893,0.549626,0.173608,1.740920,0.037578,0.862677,-0.045893,0.549626,0.173608,1.740920,0.037578,0.862677,-1.460831,17.495132,5.526115,55.415207,1.196136,50.745728,,,,,,,1939,2264,2118,2637,2071,2661,,0,,,,0.05,,0.01,0.29,0.65,1.95
172,0,,0.000,0,0,-0.044780,0.546111,0.177348,1.762586,0.037369,0.863829,-0.045874,0.559442,0.176590,1.731804,0.037590,0.862978,-0.045874,0.559442,0.176590,1.731804,0.037590,0.862978,-0.045873,0.559442,0.176590,1.731803,0.037590,0.862978,-1.460197,17.807602,5.621040,55.125015,1.196526,50.763409,,,,,,,1939,2268,2119,2634,2071,2661,,0,,,,0.05,,0.01,0.26,0.68,1.72
173,0,,0.000,0,0,-0.044794,0.555186,0.179932,1.754172,0.037372,0.863812,-0.045808,0.568932,0.179719,1.722749,0.037620,0.863223,-0.045808,0.568932,0.179719,1.722749,0.037620,0.863223,-0.045808,0.568932,0.179719,1.722749,0.037620,0.863223,-1.458107,18.109657,5.720650,54.836792,1.197472,50.777840,,,,,,,1939,2271,2120,2631,2072,2661,,0,,,,0.05,,0.01,0.24,0.69,1.72
174,0,,0.000,0,0,-0.044806,0.563989,0.182534,1.745958,0.037376,0.863800,-0.045736,0.577788,0.182958,1.714010,0.037668,0.863364,-0.045736,0.577788,0.182958,1.714010,0.037668,0.863364,-0.045736,0.577788,0.182958,1.714010,0.037668,0.863364,-1.455818,18.391563,5.823723,54.558640,1.199005,50.786102,,,,,,,1939,2274,2121,2627,2072,2662,,0,,,,0.05,,0.01,0.25,0.64,1.71
