step,boundary,start_monotonic,lateness_ms,overrun,reanchored,measured_act_shoulder_pan,measured_act_shoulder_lift,measured_act_elbow_flex,measured_act_wrist_flex,measured_act_wrist_roll,measured_act_gripper,policy_act_shoulder_pan,policy_act_shoulder_lift,policy_act_elbow_flex,policy_act_wrist_flex,policy_act_wrist_roll,policy_act_gripper,requested_act_shoulder_pan,requested_act_shoulder_lift,requested_act_elbow_flex,requested_act_wrist_flex,requested_act_wrist_roll,requested_act_gripper,executed_act_shoulder_pan,executed_act_shoulder_lift,executed_act_elbow_flex,executed_act_wrist_flex,executed_act_wrist_roll,executed_act_gripper,sent_physical_shoulder_pan,sent_physical_shoulder_lift,sent_physical_elbow_flex,sent_physical_wrist_flex,sent_physical_wrist_roll,sent_physical_gripper,returned_physical_shoulder_pan,returned_physical_shoulder_lift,returned_physical_elbow_flex,returned_physical_wrist_flex,returned_physical_wrist_roll,returned_physical_gripper,raw_goal_ticks_shoulder_pan,raw_goal_ticks_shoulder_lift,raw_goal_ticks_elbow_flex,raw_goal_ticks_wrist_flex,raw_goal_ticks_wrist_roll,raw_goal_ticks_gripper,hold_reason,consecutive_holds,frame_seq,frame_unix_time,frame_age_ms,read_ms,observe_ms,infer_ms,gate_ms,send_ms,step_ms
49,0,1.6333333333333333,-29.276,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.020050,-2.849797,2.887582,1.373150,-0.036855,0.222844,0.020050,-2.849797,2.887582,1.373150,-0.036855,0.222844,0.020050,-2.849797,2.887582,1.373150,-0.036854,0.222844,0.638199,-90.711853,91.914597,43.708710,-1.173111,13.108489,0.638199,-90.711853,91.914597,43.708710,-1.173111,13.108489,1958,1048,3077,2503,2023,2110,,0,,,,1.63,,0.03,0.45,1.62,33.31
50,0,1.6666666666666667,-28.911,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.018638,-2.849819,2.887736,1.373260,-0.036983,0.222664,0.018638,-2.849819,2.887736,1.373260,-0.036983,0.222664,0.018638,-2.849819,2.887736,1.373259,-0.036983,0.222664,0.593254,-90.712547,91.919479,43.712204,-1.177200,13.097885,0.593254,-90.712547,91.919479,43.712204,-1.177200,13.097885,1957,1048,3077,2503,2023,2110,,0,,,,1.72,,0.03,0.44,1.72,33.07
51,0,1.7,-28.942,0,0,0.025821,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.016815,-2.849604,2.887650,1.373352,-0.037125,0.222717,0.016815,-2.849604,2.887650,1.373352,-0.037125,0.222717,0.016815,-2.849604,2.887650,1.373352,-0.037125,0.222717,0.535240,-90.705711,91.916763,43.715149,-1.181732,13.100987,0.535240,-90.705711,91.916763,43.715149,-1.181732,13.100987,1957,1048,3077,2503,2023,2110,,0,,,,1.65,,0.04,0.53,1.72,33.09
52,0,1.7333333333333334,-29.380,0,0,0.025821,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.014828,-2.849115,2.887364,1.373462,-0.037271,0.222984,0.014828,-2.849115,2.887364,1.373462,-0.037271,0.222984,0.014828,-2.849115,2.887364,1.373462,-0.037271,0.222984,0.471985,-90.690155,91.907654,43.718674,-1.186386,13.116699,0.471985,-90.690155,91.907654,43.718674,-1.186386,13.116699,1956,1048,3077,2503,2023,2110,,0,,,,1.46,,0.03,0.41,1.68,33.13
53,0,1.7666666666666666,-29.378,0,0,0.025821,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.012872,-2.848381,2.886964,1.373577,-0.037410,0.223479,0.012872,-2.848381,2.886964,1.373577,-0.037410,0.223479,0.012872,-2.848381,2.886964,1.373577,-0.037410,0.223479,0.409744,-90.666763,91.894897,43.722321,-1.190796,13.145852,0.409744,-90.666763,91.894897,43.722321,-1.190796,13.145852,1956,1048,3077,2503,2023,2111,,0,,,,1.50,,0.03,0.47,1.64,33.23
54,0,1.8,-29.358,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.011076,-2.847486,2.886545,1.373643,-0.037532,0.224161,0.011076,-2.847486,2.886545,1.373643,-0.037532,0.224161,0.011076,-2.847486,2.886545,1.373643,-0.037532,0.224161,0.352570,-90.638283,91.881592,43.724411,-1.194687,13.185948,0.352570,-90.638283,91.881592,43.724411,-1.194687,13.185948,1955,1049,3076,2503,2023,2111,,0,,,,1.51,,0.03,0.45,1.56,33.10
55,0,1.8333333333333333,-29.097,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.009581,-2.846583,2.886251,1.373701,-0.037631,0.224912,0.009581,-2.846583,2.886251,1.373701,-0.037631,0.224912,0.009581,-2.846583,2.886251,1.373701,-0.037631,0.224912,0.304962,-90.609535,91.872223,43.726257,-1.197815,13.230112,0.304962,-90.609535,91.872223,43.726257,-1.197815,13.230112,1955,1049,3076,2503,2022,2112,,0,,,,1.75,,0.03,0.45,1.64,33.20
56,0,1.8666666666666667,-28.892,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.008547,-2.845788,2.886170,1.373758,-0.037705,0.225575,0.008547,-2.845788,2.886170,1.373758,-0.037705,0.225575,0.008547,-2.845788,2.886171,1.373757,-0.037705,0.225575,0.272049,-90.584251,91.869659,43.728058,-1.200172,13.269123,0.272049,-90.584251,91.869659,43.728058,-1.200172,13.269123,1954,1049,3076,2503,2022,2113,,0,,,,1.61,,0.03,0.44,1.97,33.20
57,0,1.9,-29.066,0,0,0.025821,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.008044,-2.845149,2.886281,1.373731,-0.037762,0.225994,0.008044,-2.845149,2.886281,1.373731,-0.037762,0.225994,0.008044,-2.845149,2.886281,1.373731,-0.037762,0.225994,0.256058,-90.563904,91.873184,43.727234,-1.201996,13.293752,0.256058,-90.563904,91.873184,43.727234,-1.201996,13.293752,1954,1050,3076,2503,2022,2113,,0,,,,1.56,,0.03,0.42,1.84,33.13
58,0,1.9333333333333333,-29.024,0,0,0.025821,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.008016,-2.844631,2.886446,1.373487,-0.037809,0.226104,0.008016,-2.844631,2.886446,1.373487,-0.037809,0.226104,0.008016,-2.844631,2.886446,1.373487,-0.037809,0.226104,0.255165,-90.547409,91.878418,43.719437,-1.203506,13.300252,0.255165,-90.547409,91.878418,43.719437,-1.203506,13.300252,1954,1050,3076,2503,2022,2113,,0,,,,1.63,,0.03,0.52,1.78,33.21
59,0,1.9666666666666666,-28.958,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.008400,-2.844231,2.886564,1.373091,-0.037853,0.225981,0.008400,-2.844231,2.886564,1.373091,-0.037853,0.225981,0.008400,-2.844231,2.886564,1.373091,-0.037853,0.225981,0.267387,-90.534668,91.882187,43.706848,-1.204887,13.292992,0.267387,-90.534668,91.882187,43.706848,-1.204887,13.292992,1954,1050,3076,2503,2022,2113,,0,,,,1.61,,0.03,0.54,1.84,33.25
60,0,2.0,-29.418,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.009188,-2.843959,2.886585,1.372741,-0.037891,0.225739,0.009188,-2.843959,2.886585,1.372741,-0.037891,0.225739,0.009188,-2.843959,2.886585,1.372741,-0.037891,0.225739,0.292480,-90.526031,91.882843,43.695709,-1.206100,13.278768,0.292480,-90.526031,91.882843,43.695709,-1.206100,13.278768,1955,1050,3076,2503,2022,2113,,0,,,,1.44,,0.03,0.41,1.61,33.05
61,0,2.033333333333333,-29.427,0,0,0.025821,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.010337,-2.843777,2.886478,1.372579,-0.037922,0.225493,0.010337,-2.843777,2.886478,1.372579,-0.037922,0.225493,0.010337,-2.843777,2.886478,1.372579,-0.037922,0.225493,0.329041,-90.520241,91.879440,43.690536,-1.207092,13.264272,0.329041,-90.520241,91.879440,43.690536,-1.207092,13.264272,1955,1050,3076,2503,2022,2113,,0,,,,1.61,,0.02,0.40,1.59,33.21
62,0,2.066666666666667,-29.455,0,0,0.025821,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.011703,-2.843591,2.886215,1.372597,-0.037944,0.225306,0.011703,-2.843591,2.886215,1.372597,-0.037944,0.225306,0.011703,-2.843592,2.886214,1.372597,-0.037944,0.225306,0.372528,-90.514328,91.871063,43.691101,-1.207794,13.253284,0.372528,-90.514328,91.871063,43.691101,-1.207794,13.253284,1955,1050,3076,2503,2022,2112,,0,,,,1.54,,0.03,0.41,1.60,33.22
63,0,2.1,-29.184,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.013124,-2.843328,2.885824,1.372728,-0.037955,0.225171,0.013124,-2.843328,2.885824,1.372728,-0.037955,0.225171,0.013124,-2.843328,2.885824,1.372728,-0.037955,0.225171,0.417755,-90.505943,91.858643,43.695267,-1.208138,13.245362,0.417755,-90.505943,91.858643,43.695267,-1.208138,13.245362,1956,1050,3076,2503,2022,2112,,0,,,,1.56,,0.03,0.56,1.62,33.13
64,0,2.1333333333333333,-29.171,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.014498,-2.842940,2.885361,1.372832,-0.037955,0.225081,0.014498,-2.842940,2.885361,1.372832,-0.037955,0.225081,0.014498,-2.842940,2.885361,1.372832,-0.037955,0.225081,0.461487,-90.493584,91.843887,43.698593,-1.208153,13.240054,0.461487,-90.493584,91.843887,43.698593,-1.208153,13.240054,1956,1050,3076,2503,2022,2112,,0,,,,1.65,,0.03,0.45,1.65,33.16
65,0,2.1666666666666665,-29.496,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.015847,-2.842435,2.884893,1.372841,-0.037947,0.225046,0.015847,-2.842435,2.884893,1.372841,-0.037947,0.225046,0.015847,-2.842435,2.884893,1.372841,-0.037947,0.225046,0.504433,-90.477524,91.828995,43.698883,-1.207893,13.237983,0.504433,-90.477524,91.828995,43.698883,-1.207893,13.237983,1957,1051,3076,2503,2022,2112,,0,,,,1.45,,0.02,0.40,1.62,33.18
66,0,2.2,-29.361,0,0,0.025821,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.017167,-2.841897,2.884510,1.372786,-0.037933,0.225094,0.017167,-2.841897,2.884510,1.372786,-0.037933,0.225094,0.017167,-2.841897,2.884510,1.372786,-0.037933,0.225094,0.546455,-90.460403,91.816803,43.697128,-1.207451,13.240844,0.546455,-90.460403,91.816803,43.697128,-1.207451,13.240844,1957,1051,3076,2503,2022,2112,,0,,,,1.58,,0.02,0.40,1.60,33.13
67,0,2.2333333333333334,-29.034,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.018389,-2.841412,2.884259,1.372677,-0.037919,0.225241,0.018389,-2.841412,2.884259,1.372677,-0.037919,0.225241,0.018389,-2.841412,2.884259,1.372677,-0.037919,0.225241,0.585327,-90.444939,91.808807,43.693665,-1.206985,13.249481,0.585327,-90.444939,91.808807,43.693665,-1.206985,13.249481,1957,1051,3076,2503,2022,2112,,0,,,,1.58,,0.02,0.44,1.93,33.18
68,0,2.2666666666666666,-29.414,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.019468,-2.841039,2.884143,1.372513,-0.037906,0.225427,0.019468,-2.841039,2.884143,1.372513,-0.037906,0.225427,0.019468,-2.841039,2.884143,1.372513,-0.037906,0.225427,0.619682,-90.433075,91.805130,43.688446,-1.206589,13.260430,0.619682,-90.433075,91.805130,43.688446,-1.206589,13.260430,1958,1051,3076,2503,2022,2113,,0,,,,1.52,,0.02,0.40,1.66,33.20
69,0,2.3,-29.130,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.020427,-2.840823,2.884166,1.372334,-0.037897,0.225530,0.020427,-2.840823,2.884166,1.372334,-0.037897,0.225530,0.020427,-2.840823,2.884166,1.372334,-0.037897,0.225530,0.650215,-90.426193,91.805847,43.682739,-1.206299,13.266465,0.650215,-90.426193,91.805847,43.682739,-1.206299,13.266465,1958,1051,3076,2503,2022,2113,,0,,,,1.42,,0.02,0.41,1.96,33.15
70,0,2.3333333333333335,-28.872,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.021294,-2.840769,2.884312,1.372206,-0.037894,0.225444,0.021294,-2.840769,2.884312,1.372206,-0.037894,0.225444,0.021294,-2.840769,2.884312,1.372206,-0.037894,0.225444,0.677811,-90.424492,91.810501,43.678680,-1.206192,13.261411,0.677811,-90.424492,91.810501,43.678680,-1.206192,13.261411,1958,1051,3076,2503,2022,2113,,0,,,,1.45,,0.03,0.54,2.10,33.20
71,0,2.3666666666666667,-28.548,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.022032,-2.840822,2.884499,1.372102,-0.037897,0.225115,0.022032,-2.840822,2.884499,1.372102,-0.037897,0.225115,0.022032,-2.840822,2.884499,1.372102,-0.037897,0.225115,0.701286,-90.426178,91.816452,43.675369,-1.206299,13.242030,0.701286,-90.426178,91.816452,43.675369,-1.206299,13.242030,1958,1051,3076,2503,2022,2112,,0,,,,1.47,,0.02,0.47,2.50,33.17
72,0,2.4,-29.491,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.022563,-2.840918,2.884652,1.372009,-0.037908,0.224508,0.022563,-2.840918,2.884652,1.372009,-0.037908,0.224508,0.022563,-2.840918,2.884652,1.372009,-0.037908,0.224508,0.718216,-90.429214,91.821335,43.672379,-1.206657,13.206368,0.718216,-90.429214,91.821335,43.672379,-1.206657,13.206368,1959,1051,3076,2503,2022,2112,,0,,,,1.45,,0.02,0.40,1.62,33.17
73,0,2.433333333333333,-28.536,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.022881,-2.840978,2.884732,1.371949,-0.037925,0.223581,0.022881,-2.840978,2.884732,1.371949,-0.037925,0.223581,0.022881,-2.840978,2.884732,1.371949,-0.037925,0.223581,0.728333,-90.431137,91.823868,43.670486,-1.207176,13.151845,0.728333,-90.431137,91.823868,43.670486,-1.207176,13.151845,1959,1051,3076,2503,2022,2111,,0,,,,1.50,,0.02,0.44,2.47,33.18
74,0,2.466666666666667,-29.066,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.023074,-2.840921,2.884733,1.371910,-0.037940,0.222329,0.023074,-2.840921,2.884733,1.371910,-0.037940,0.222329,0.023074,-2.840921,2.884733,1.371910,-0.037940,0.222329,0.734474,-90.429337,91.823914,43.669250,-1.207657,13.078159,0.734474,-90.429337,91.823914,43.669250,-1.207657,13.078159,1959,1051,3076,2503,2022,2110,,0,,,,1.66,,0.03,0.43,1.77,33.25
75,0,2.5,-29.035,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.023226,-2.840695,2.884673,1.371829,-0.037947,0.220908,0.023226,-2.840695,2.884673,1.371829,-0.037947,0.220908,0.023226,-2.840695,2.884673,1.371829,-0.037947,0.220908,0.739326,-90.422134,91.822006,43.666656,-1.207909,12.994567,0.739326,-90.422134,91.822006,43.666656,-1.207909,12.994567,1959,1051,3076,2503,2022,2109,,0,,,,1.58,,0.02,0.55,1.74,33.11
76,0,2.533333333333333,-29.254,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.023323,-2.840312,2.884599,1.371660,-0.037945,0.219620,0.023323,-2.840312,2.884599,1.371660,-0.037945,0.219620,0.023323,-2.840312,2.884599,1.371661,-0.037945,0.219620,0.742401,-90.409935,91.819641,43.661316,-1.207832,12.918845,0.742401,-90.409935,91.819641,43.661316,-1.207832,12.918845,1959,1051,3076,2503,2022,2108,,0,,,,1.65,,0.03,0.43,1.66,33.21
77,0,2.566666666666667,-29.209,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.023358,-2.839867,2.884611,1.371412,-0.037933,0.218768,0.023358,-2.839867,2.884611,1.371412,-0.037933,0.218768,0.023358,-2.839867,2.884611,1.371413,-0.037933,0.218768,0.743507,-90.395775,91.820023,43.653412,-1.207443,12.868720,0.743507,-90.395775,91.820023,43.653412,-1.207443,12.868720,1959,1051,3076,2503,2022,2107,,0,,,,1.60,,0.03,0.43,1.69,33.33
78,0,2.6,-28.911,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.023414,-2.839530,2.884829,1.371080,-0.037906,0.218509,0.023414,-2.839530,2.884829,1.371080,-0.037906,0.218509,0.023414,-2.839530,2.884829,1.371080,-0.037907,0.218509,0.745300,-90.385056,91.826965,43.642822,-1.206604,12.853482,0.745300,-90.385056,91.826965,43.642822,-1.206604,12.853482,1959,1052,3076,2502,2022,2107,,0,,,,1.71,,0.03,0.43,1.68,32.94
79,0,2.6333333333333333,-29.268,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.023579,-2.839582,2.885411,1.370684,-0.037864,0.218827,0.023579,-2.839582,2.885411,1.370684,-0.037864,0.218827,0.023579,-2.839582,2.885411,1.370685,-0.037865,0.218827,0.750526,-90.386696,91.845490,43.630249,-1.205269,12.872183,0.750526,-90.386696,91.845490,43.630249,-1.205269,12.872183,1959,1052,3076,2502,2022,2107,,0,,,,1.58,,0.03,0.42,1.65,33.16
80,0,2.6666666666666665,-29.180,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.023914,-2.840377,2.886561,1.370301,-0.037808,0.219547,0.023914,-2.840377,2.886561,1.370301,-0.037808,0.219547,0.023914,-2.840377,2.886561,1.370301,-0.037808,0.219547,0.761208,-90.412003,91.882080,43.618042,-1.203468,12.914503,0.761208,-90.412003,91.882080,43.618042,-1.203468,12.914503,1959,1051,3076,2502,2022,2107,,0,,,,1.58,,0.03,0.48,1.68,33.17
81,0,2.7,-29.309,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.024338,-2.842215,2.888439,1.369934,-0.037749,0.220428,0.024338,-2.842215,2.888439,1.369934,-0.037749,0.220428,0.024338,-2.842215,2.888439,1.369934,-0.037749,0.220428,0.774696,-90.470505,91.941864,43.606354,-1.201591,12.966329,0.774696,-90.470505,91.941864,43.606354,-1.201591,12.966329,1959,1051,3077,2502,2022,2108,,0,,,,1.64,,0.02,0.40,1.59,33.13
82,0,2.7333333333333334,-29.461,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.024757,-2.845308,2.891154,1.369557,-0.037699,0.221246,0.024757,-2.845308,2.891154,1.369557,-0.037699,0.221246,0.024757,-2.845308,2.891154,1.369557,-0.037699,0.221246,0.788033,-90.568954,92.028290,43.594360,-1.199989,13.014489,0.788033,-90.568954,92.028290,43.594360,-1.199989,13.014489,1959,1050,3078,2502,2022,2109,,0,,,,1.53,,0.03,0.42,1.57,33.17
83,0,2.7666666666666666,-29.320,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.025156,-2.849802,2.894821,1.369186,-0.037667,0.221879,0.025156,-2.849802,2.894821,1.369186,-0.037667,0.221879,0.025156,-2.849802,2.894821,1.369186,-0.037667,0.221879,0.800728,-90.712029,92.145020,43.582535,-1.198975,13.051716,0.800728,-90.712029,92.145020,43.582535,-1.198975,13.051716,1959,1048,3079,2502,2022,2109,,0,,,,1.53,,0.02,0.51,1.64,33.23
84,0,2.8,-29.401,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.025592,-2.855720,2.899510,1.368822,-0.037661,0.222308,0.025592,-2.855720,2.899510,1.368822,-0.037661,0.222308,0.025592,-2.855720,2.899510,1.368822,-0.037661,0.222308,0.814613,-90.900383,92.294250,43.570953,-1.198784,13.076952,0.814613,-90.900383,92.294250,43.570953,-1.198784,13.076952,1959,1046,3081,2502,2022,2110,,0,,,,1.53,,0.02,0.41,1.59,33.11
85,0,2.8333333333333335,-29.252,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.026078,-2.862876,2.905127,1.368342,-0.037684,0.222554,0.026078,-2.862876,2.905127,1.368342,-0.037684,0.222554,0.026078,-2.862876,2.905127,1.368342,-0.037684,0.222554,0.830101,-91.128159,92.473068,43.555679,-1.199516,13.091436,0.830101,-91.128159,92.473068,43.555679,-1.199516,13.091436,1960,1043,3083,2501,2022,2110,,0,,,,1.38,,0.02,0.39,1.98,33.19
86,0,2.8666666666666667,-29.422,0,0,0.022378,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.026608,-2.870908,2.911427,1.367623,-0.037735,0.222607,0.026608,-2.870908,2.911427,1.367623,-0.037735,0.222607,0.026608,-2.870908,2.911427,1.367623,-0.037735,0.222607,0.846954,-91.383827,92.673599,43.532791,-1.201126,13.094536,0.846954,-91.383827,92.673599,43.532791,-1.201126,13.094536,1960,1040,3085,2501,2022,2110,,0,,,,1.40,,0.02,0.41,1.75,33.23
87,0,2.9,-29.563,0,0,0.025821,-2.845322,2.932153,1.373846,-0.037592,0.226589,0.027201,-2.879275,2.918011,1.366740,-0.037802,0.222393,0.027201,-2.879275,2.918011,1.366740,-0.037802,0.222393,0.027201,-2.879275,2.918010,1.366740,-0.037802,0.222393,0.865845,-91.650169,92.883163,43.504700,-1.203278,13.081932,0.865845,-91.650169,92.883163,43.504700,-1.203278,13.081932,1960,1037,3088,2501,2022,2110,,0,,,,1.47,,0.02,0.41,1.52,33.18
88,0,2.933333333333333,-28.790,0,0,0.025821,-2.845322,2.934983,1.373846,-0.037592,0.226589,0.027852,-2.887135,2.924196,1.365847,-0.037871,0.221834,0.027852,-2.887135,2.924196,1.365847,-0.037871,0.221834,0.027852,-2.887135,2.924196,1.365847,-0.037871,0.221834,0.886559,-91.900345,93.080048,43.476257,-1.205475,13.049069,0.886559,-91.900345,93.080048,43.476257,-1.205475,13.049069,1960,1035,3090,2501,2022,2109,,0,,,,1.63,,0.03,0.47,1.99,33.10
89,0,2.966666666666667,-29.332,0,0,0.025821,-2.845322,2.943475,1.373846,-0.039126,0.226589,0.028488,-2.893328,2.928974,1.365191,-0.037919,0.220943,0.028488,-2.893328,2.928974,1.365191,-0.037919,0.220943,0.025821,-2.845322,2.943475,1.373846,-0.039126,0.226589,0.821915,-90.569397,93.693695,43.730881,-1.245430,13.328775,0.821915,-90.569397,93.693695,43.730881,-1.245430,13.328775,1960,1033,3091,2500,2022,2109,physical_clip:shoulder_lift,1,,,,1.59,,0.03,0.44,1.61,33.36
90,1,3.0,-17.154,0,0,0.022378,-2.850912,2.951965,1.373846,-0.039126,0.226589,0.022604,-2.863565,2.954061,1.362680,-0.039866,0.222190,0.022604,-2.863565,2.954061,1.362680,-0.039866,0.222190,0.022604,-2.863565,2.954061,1.362680,-0.039866,0.222190,0.719513,-91.150093,94.030685,43.375443,-1.268974,13.070011,0.719513,-91.150093,94.030685,43.375443,-1.268974,13.070011,1959,1043,3100,2499,2021,2110,,0,125,1789034106.381323,10.8,1.67,8.37,2.84,0.46,2.04,32.73
91,0,3.033333333333333,-29.147,0,0,0.022378,-2.850912,2.966116,1.373846,-0.037592,0.226589,0.022814,-2.866698,2.958165,1.360897,-0.039819,0.220990,0.022814,-2.866698,2.958165,1.360897,-0.039819,0.220990,0.022814,-2.866698,2.958164,1.360897,-0.039819,0.220990,0.726173,-91.249840,94.161301,43.318695,-1.267479,12.999410,0.726173,-91.249840,94.161301,43.318695,-1.267479,12.999410,1959,1042,3102,2499,2021,2109,,0,,,,1.59,,0.03,0.48,1.72,33.16
92,0,3.066666666666667,-29.205,0,0,0.025821,-2.845322,2.980268,1.373846,-0.039126,0.226589,0.023165,-2.868301,2.960708,1.359476,-0.039759,0.220298,0.023165,-2.868301,2.960708,1.359476,-0.039759,0.220298,0.023165,-2.868301,2.960708,1.359476,-0.039759,0.220298,0.737366,-91.300858,94.242264,43.273468,-1.265556,12.958688,0.737366,-91.300858,94.242264,43.273468,-1.265556,12.958688,1959,1041,3103,2498,2021,2108,,0,,,,1.56,,0.03,0.43,1.76,33.24
93,0,3.1,-29.212,0,0,0.029264,-2.845322,2.991588,1.373846,-0.040660,0.226589,0.023533,-2.867783,2.961180,1.358697,-0.039649,0.220292,0.023533,-2.867783,2.961180,1.358697,-0.039649,0.220292,0.023533,-2.867783,2.961180,1.358697,-0.039649,0.220292,0.749077,-91.284370,94.257294,43.248657,-1.262054,12.958336,0.749077,-91.284370,94.257294,43.248657,-1.262054,12.958336,1959,1041,3103,2498,2021,2108,,0,,,,1.54,,0.03,0.56,1.60,33.11
94,0,3.1333333333333333,-29.463,0,0,0.029264,-2.845322,2.994419,1.373846,-0.040660,0.224265,0.023961,-2.864597,2.959038,1.358985,-0.039477,0.221099,0.023961,-2.864597,2.959038,1.358985,-0.039477,0.221099,0.023961,-2.864597,2.959038,1.358985,-0.039477,0.221099,0.762711,-91.182953,94.189117,43.257828,-1.256584,13.005829,0.762711,-91.182953,94.189117,43.257828,-1.256584,13.005829,1959,1043,3102,2498,2021,2109,,0,,,,1.51,,0.02,0.41,1.62,33.17
95,0,3.1666666666666665,-29.405,0,0,0.029264,-2.845322,3.000080,1.373846,-0.040660,0.223103,0.024585,-2.857828,2.953348,1.360539,-0.039227,0.222838,0.024585,-2.857828,2.953348,1.360539,-0.039227,0.222838,0.024585,-2.857828,2.953348,1.360540,-0.039227,0.222838,0.782547,-90.967491,94.007980,43.307312,-1.248619,13.108122,0.782547,-90.967491,94.007980,43.307312,-1.248619,13.108122,1959,1045,3100,2499,2021,2110,,0,,,,1.53,,0.03,0.44,1.64,33.23
96,0,3.2,-28.914,0,0,0.029264,-2.845322,3.000080,1.373846,-0.040660,0.223103,0.025287,-2.846318,2.942989,1.363451,-0.038862,0.225597,0.025287,-2.846318,2.942989,1.363451,-0.038862,0.225597,0.025287,-2.846318,2.942989,1.363451,-0.038862,0.225597,0.804901,-90.601112,93.678253,43.399994,-1.237000,13.270426,0.804901,-90.601112,93.678253,43.399994,-1.237000,13.270426,1959,1049,3096,2500,2022,2113,,0,,,,1.64,,0.03,0.43,1.92,33.13
97,0,3.2333333333333334,-29.153,0,0,0.025821,-2.845322,3.000080,1.373846,-0.039126,0.223103,0.025812,-2.828894,2.926872,1.367838,-0.038352,0.229451,0.025812,-2.828894,2.926872,1.367838,-0.038352,0.229451,0.025812,-2.828894,2.926872,1.367838,-0.038352,0.229451,0.821625,-90.046501,93.165207,43.539642,-1.220779,13.497144,0.821625,-90.046501,93.165207,43.539642,-1.220779,13.497144,1959,1055,3091,2501,2022,2116,,0,,,,1.76,,0.03,0.43,1.64,33.20
98,0,3.2666666666666666,-29.151,0,0,0.022378,-2.845322,3.000080,1.373846,-0.040660,0.223103,0.026153,-2.804385,2.903927,1.373745,-0.037673,0.234489,0.026153,-2.804385,2.903927,1.373745,-0.037673,0.234489,0.026153,-2.804385,2.903927,1.373745,-0.037673,0.234489,0.832474,-89.266350,92.434845,43.727676,-1.199165,13.793498,0.832474,-89.266350,92.434845,43.727676,-1.199165,13.793498,1960,1064,3083,2503,2022,2120,,0,,,,1.60,,0.03,0.45,1.69,33.17
99,0,3.3,-29.121,0,0,0.022378,-2.845322,3.000080,1.373846,-0.040660,0.223103,0.026433,-2.771813,2.873350,1.381232,-0.036788,0.240878,0.026433,-2.771813,2.873350,1.381232,-0.036788,0.240878,0.026433,-2.771813,2.873350,1.381232,-0.036788,0.240878,0.841377,-88.229561,91.461563,43.965958,-1.170990,14.169285,0.841377,-88.229561,91.461563,43.965958,-1.170990,14.169285,1960,1076,3072,2506,2023,2126,,0,,,,1.52,,0.02,0.40,1.87,33.13
